Date,T_Max,T_Min,Tav,Rain,Evap,Radn,VP,RHAv,RHmaxT,RHminT,Mlake
26/03/2023 00:00,20.9,11.5,16.2,0.3,3.5,16.4,13.1,74.8,53,96.6,3.2
27/03/2023 00:00,23.4,8,15.7,0.1,4,17.2,13,72.6,45.2,100,3.3
28/03/2023 00:00,27.8,8.3,18.05,0,5,18.8,13.3,67.8,35.6,100,3.9
29/03/2023 00:00,21.3,12,16.65,0,5.8,10.2,14.4,78.45,56.9,100,2.1
30/03/2023 00:00,17.7,8.5,13.1,3.6,2.7,17.2,9.9,69.1,48.9,89.3,3
31/03/2023 00:00,20.4,10.7,15.55,2.1,2.4,9.1,14.1,79.45,58.9,100,2.1
01/04/2023 00:00,20.3,12.4,16.35,1.5,3.3,14.1,14,78.05,58.8,97.3,2.7
02/04/2023 00:00,26.5,9.5,18,0.1,4.6,18.8,12.7,68.35,36.7,100,3.8
03/04/2023 00:00,23.7,10.9,17.3,0,3.5,7.7,12.1,67.1,41.3,92.9,1.6
04/04/2023 00:00,31.1,13.3,22.2,0.1,6.1,16.5,14.9,65.3,33,97.6,3.7
05/04/2023 00:00,32.5,17.2,24.85,0,7.2,12.3,11.7,41.8,23.9,59.7,3
06/04/2023 00:00,21.1,14.5,17.8,0,3.9,15.1,13.7,68.9,54.8,83,3
07/04/2023 00:00,22.3,8.1,15.2,0,3.4,13.5,13.9,75.8,51.6,100,2.5
08/04/2023 00:00,21.7,14.2,17.95,2.9,4.7,10.8,16.1,80.75,62,99.5,2.2
09/04/2023 00:00,17.5,10.9,14.2,4.4,2.8,13.6,9.8,62.1,49,75.2,2.4
10/04/2023 00:00,17.5,8.3,12.9,0,3.1,10.2,10.6,74.95,53,96.9,1.7
11/04/2023 00:00,19.4,4.3,11.85,0.2,3.3,16.8,10.7,73.75,47.5,100,2.8
12/04/2023 00:00,24.4,5.3,14.85,0.5,3.9,17.6,9.2,65.05,30.1,100,3.2
13/04/2023 00:00,20.9,10.6,15.75,0.3,1.6,6.9,12.7,75.4,51.4,99.4,1.5
14/04/2023 00:00,24.3,12.5,18.4,2.3,3,11.8,16.6,77.35,54.7,100,2.4
15/04/2023 00:00,26,11.6,18.8,0,2.6,7.9,12.1,62.3,36,88.6,1.7
16/04/2023 00:00,32.6,16.3,24.45,0,6.6,15.7,9,33.45,18.3,48.6,3.4
17/04/2023 00:00,24.3,19.2,21.75,0.1,4.7,8.7,14.5,56.45,47.7,65.2,2.1
18/04/2023 00:00,20.1,8.4,14.25,0.2,4.3,13.2,9.9,66,42.1,89.9,2.2
19/04/2023 00:00,28.3,8.3,18.3,0,3.5,11.9,8.8,51.65,22.9,80.4,2.2
20/04/2023 00:00,30.4,15.8,23.1,0,6.2,12.8,11.5,45.3,26.5,64.1,2.8
21/04/2023 00:00,19.4,15.5,17.45,1.6,3.2,7.7,16.2,82,71.9,92.1,1.9
22/04/2023 00:00,19,6.9,12.95,0.2,2.5,14.4,12.8,79.15,58.3,100,2.4
23/04/2023 00:00,19.6,4.9,12.25,0,2.8,11,10.4,72.8,45.6,100,1.7
24/04/2023 00:00,19.7,7.7,13.7,0,3,12.4,12.8,77.9,55.8,100,2
25/04/2023 00:00,21.1,8.6,14.85,0.1,2.8,10.1,14.4,78.8,57.6,100,1.7
26/04/2023 00:00,16.8,13.6,15.2,0.2,3.4,7.6,11.8,68.75,61.7,75.8,1.3
27/04/2023 00:00,17.9,11.1,14.5,0,2.8,9.8,9.9,61.65,48.3,75,1.6
28/04/2023 00:00,18.5,13.9,16.2,0.4,2.3,7.7,12.7,69.85,59.7,80,1.4
29/04/2023 00:00,20.8,12.6,16.7,0,2.4,12.2,12.4,67.75,50.5,85,2.1
30/04/2023 00:00,23.2,9.5,16.35,0,3.8,10.2,10,59.75,35.2,84.3,1.7
01/05/2023 00:00,19.8,12.4,16.1,1.4,3.6,8.9,13.7,77.3,59.4,95.2,1.6
02/05/2023 00:00,19.2,9.1,14.15,2,2.5,10.8,10.8,71.05,48.6,93.5,1.7
03/05/2023 00:00,18.7,9.7,14.2,1.2,2.5,10.3,13.2,80.6,61.2,100,1.6
04/05/2023 00:00,18,11.5,14.75,1.7,2.1,5.5,12.7,77.65,61.6,93.7,1.3
05/05/2023 00:00,16.6,7.6,12.1,0.1,2,10.4,10.1,75.15,53.5,96.8,1.5
06/05/2023 00:00,18,3.5,10.75,0.1,2.1,12.7,11.1,76.9,53.8,100,1.8
07/05/2023 00:00,20.1,7,13.55,0,2.9,8.8,10.7,72.75,45.5,100,1.3
08/05/2023 00:00,17.7,9.6,13.65,17.9,2.4,6.2,11.6,77.2,57.3,97.1,1
09/05/2023 00:00,13.4,11.1,12.25,3.1,2.2,3.9,12.1,85.2,78.8,91.6,0.9
10/05/2023 00:00,14.9,7.5,11.2,17.6,2.4,10.5,6.2,48.2,36.6,59.8,1.4
11/05/2023 00:00,17.2,8.4,12.8,2.3,1.2,6.9,14.1,85.95,71.9,100,1.1
12/05/2023 00:00,17.2,11.1,14.15,2.7,1.3,4.8,13.8,85.2,70.4,100,1.2
13/05/2023 00:00,18.5,10.6,14.55,0.1,1.9,10.1,11.9,74.55,55.9,93.2,1.5
14/05/2023 00:00,20.5,10.3,15.4,0,1.6,11.2,14.2,79.45,58.9,100,1.8
15/05/2023 00:00,19,8.3,13.65,0.2,1.4,8,12.3,78,56,100,1.2
16/05/2023 00:00,19.9,5.7,12.8,0.1,1.7,12.4,11.9,75.6,51.2,100,1.9
17/05/2023 00:00,21.1,6.7,13.9,0,1.8,11.7,11,72,44,100,1.8
18/05/2023 00:00,23.9,6.4,15.15,0,3.2,8.7,10.4,67.55,35.1,100,1.3
19/05/2023 00:00,23.1,10.7,16.9,0.7,2,4.4,14.3,75.3,50.6,100,1.2
20/05/2023 00:00,19.6,13.6,16.6,14.3,1.7,7.6,13.2,71.35,57.9,84.8,1.2
21/05/2023 00:00,20.6,11.4,16,0.3,1.8,10.1,14.3,79.5,59,100,1.6
22/05/2023 00:00,20.2,5.8,13,0,0.8,11.4,13.2,77.9,55.8,100,1.7
23/05/2023 00:00,23,6.8,14.9,0.3,2.6,11.1,12.4,72.1,44.2,100,1.7
24/05/2023 00:00,22.1,9.5,15.8,2,2.5,8.4,14.8,77.85,55.7,100,1.3
25/05/2023 00:00,17.2,11.6,14.4,2.2,1.9,6.8,14.4,86.7,73.4,100,1
26/05/2023 00:00,16.8,7.9,12.35,6.5,1.9,6.7,11.6,80.35,60.7,100,0.9
27/05/2023 00:00,14.6,8.6,11.6,9.8,1.6,6.1,9.4,70.4,56.6,84.2,0.8
28/05/2023 00:00,16.7,9.1,12.9,1.9,2.4,6.6,12.3,82.35,64.7,100,0.9
29/05/2023 00:00,13.1,8.6,10.85,3.4,2.3,7.8,9.8,76.4,65,87.8,0.9
30/05/2023 00:00,14.5,5.6,10.05,4.2,1.5,5.5,9.6,79.1,58.2,100,0.7
31/05/2023 00:00,15.7,8.7,12.2,0.8,0.7,3.8,14.4,90.4,80.8,100,0.5
01/06/2023 00:00,14.1,8.2,11.15,0.1,1.5,4.6,11.6,86.05,72.1,100,0.9
02/06/2023 00:00,15.5,10.2,12.85,0.8,1.9,5.1,12.5,85.5,71,100,1.1
03/06/2023 00:00,13.4,7.9,10.65,3,1.7,6.4,10.3,81.85,67,96.7,0.7
04/06/2023 00:00,13.4,6,9.7,2.1,1.7,6.2,9.9,82.2,64.4,100,0.7
05/06/2023 00:00,13.7,4,8.85,0,1.1,4.6,9.7,80.95,61.9,100,0.8
06/06/2023 00:00,15.1,8.9,12,0,1,5.2,11.7,84.1,68.2,100,0.9
07/06/2023 00:00,16,4.3,10.15,0,0.9,9,10,77.5,55,100,1
08/06/2023 00:00,16.7,4.4,10.55,0,2,9.8,11.4,80,60,100,1.2
09/06/2023 00:00,16.1,6.9,11.5,0.1,1.2,3.1,9.2,71.4,50.3,92.5,0.6
10/06/2023 00:00,17.6,10.8,14.2,3.7,1.6,9.7,12.5,79.35,62.1,96.6,1.3
11/06/2023 00:00,19.9,7.3,13.6,0,3,9.3,11,73.7,47.4,100,1.2
12/06/2023 00:00,17.2,10.6,13.9,12.8,1.4,6.1,15.5,89.5,79,100,0.8
13/06/2023 00:00,16,10.1,13.05,3.9,1.4,8.2,12.8,85.2,70.4,100,1
14/06/2023 00:00,17.3,11.2,14.25,4.4,1.4,8.2,13.5,84.2,68.4,100,1.1
15/06/2023 00:00,16.2,9.9,13.05,0.4,0.8,6.4,12.8,84.75,69.5,100,0.8
16/06/2023 00:00,17.9,10,13.95,0.2,1.1,9.1,11.1,72.35,54.2,90.5,1.2
17/06/2023 00:00,15.6,5.5,10.55,0.2,1.3,5.8,10.6,79.9,59.8,100,0.6
18/06/2023 00:00,13.9,8.3,11.1,3.4,1.4,9.4,9.6,74.1,60.5,87.7,1.1
19/06/2023 00:00,13.4,4.3,8.85,0.9,0.8,5.9,8.9,78.95,57.9,100,0.6
20/06/2023 00:00,13.7,3.2,8.45,0,0.8,6.1,8.3,76.5,53,100,0.6
21/06/2023 00:00,14,1.3,7.65,0,0.7,8.9,7.4,73.15,46.3,100,0.9
22/06/2023 00:00,12.9,0.4,6.65,0,0.6,8.2,7.5,75.2,50.4,100,0.8
23/06/2023 00:00,13.2,-0.3,6.45,0.1,1,9.8,6.9,72.75,45.5,100,1
24/06/2023 00:00,11.7,0.3,6,0,1,5.7,7,75.45,50.9,100,0.6
25/06/2023 00:00,15.8,3,9.4,0,1.1,10.3,7.9,72,44,100,1.2
26/06/2023 00:00,17.7,4.4,11.05,0,1.1,10.3,8.9,72,44,100,1.3
27/06/2023 00:00,19.8,7,13.4,0,3,10,9.6,68.75,41.6,95.9,1.3
28/06/2023 00:00,20.6,9.9,15.25,0,3,8.1,10.3,63.5,42.5,84.5,1.1
29/06/2023 00:00,12,10.7,11.35,1.4,2,4.3,11.4,85,81.3,88.7,0.9
30/06/2023 00:00,14,8,11,11.5,0.6,5.5,9.8,76.35,61.3,91.4,0.6
01/07/2023 00:00,13.7,7.7,10.7,0.1,1.4,4.8,9.7,77.15,61.9,92.4,0.6
02/07/2023 00:00,16.5,8.9,12.7,0.2,0.7,7.5,11.8,81.45,62.9,100,0.9
03/07/2023 00:00,16,9,12.5,0.4,1.2,4.8,11.6,81.9,63.8,100,0.8
04/07/2023 00:00,15.4,7.1,11.25,0,1.1,9.5,10,78.2,57.2,99.2,1.1
05/07/2023 00:00,18.7,5.5,12.1,0.1,1.5,10.4,9.8,72.75,45.5,100,1.4
06/07/2023 00:00,20.6,7.6,14.1,0,1.8,9.3,10.8,72.25,44.5,100,1.2
07/07/2023 00:00,16.9,12.6,14.75,10,1.3,6.5,14.4,86.8,74.8,98.8,0.9
08/07/2023 00:00,15.9,8.2,12.05,0.6,0.8,8.4,11.8,82.7,65.4,100,1
09/07/2023 00:00,16.2,8.3,12.25,0.3,1.4,8.2,11.6,81.5,63,100,1
10/07/2023 00:00,16.2,9.2,12.7,0.2,2.9,5.6,9.9,69.45,53.8,85.1,0.7
11/07/2023 00:00,16.3,9.7,13,9.5,1.7,4.6,13.3,85.9,71.8,100,1
12/07/2023 00:00,15,11.9,13.45,0.3,2.6,4.8,13.5,88.1,79.2,97,1.1
13/07/2023 00:00,13.3,7.4,10.35,6.6,1.4,9.3,10.3,83.75,67.5,100,1.1
14/07/2023 00:00,14,6.6,10.3,0.5,1.3,4.1,10.9,84.1,68.2,100,0.8
15/07/2023 00:00,14.6,10.1,12.35,1.9,0.6,4.4,12.5,87.65,75.3,100,1
16/07/2023 00:00,15.6,11.3,13.45,0.8,0.8,5.5,13,85.25,73.4,97.1,1.1
17/07/2023 00:00,15,10.6,12.8,1.6,1,4.7,11.9,81.5,69.8,93.2,1
18/07/2023 00:00,15.3,5.8,10.55,3.8,1.3,7.2,12.2,85.1,70.2,100,0.7
19/07/2023 00:00,16.9,9.3,13.1,0.9,2,10.5,12.2,81.7,63.4,100,1.5
20/07/2023 00:00,18.9,7.1,13,0,3,11.8,7.9,57.3,36.2,78.4,1.7
21/07/2023 00:00,16,8.8,12.4,0.2,2.5,11.4,10.6,76,58.3,93.7,1.6
22/07/2023 00:00,17.3,8.6,12.95,2,2.8,8.1,9.3,65.2,47.1,83.3,1.1
23/07/2023 00:00,15.2,8.9,12.05,6.7,2.4,7.5,10.9,79.4,63.1,95.7,1
24/07/2023 00:00,15.6,8,11.8,3.4,0.9,7.2,11.7,83.05,66.1,100,0.9
25/07/2023 00:00,16.6,10.1,13.35,0.2,1.2,6.4,12.2,81.7,64.6,98.8,0.9
26/07/2023 00:00,14.8,11,12.9,0.1,1.4,6.5,12.8,86.85,76.1,97.6,1.1
27/07/2023 00:00,14.5,5.3,9.9,0.1,0.9,8,10.6,82.1,64.2,100,1
28/07/2023 00:00,16.7,5.2,10.95,0,0.9,6.3,9.8,75.8,51.6,100,0.8
29/07/2023 00:00,15.3,9.4,12.35,0.5,1,9.3,10.9,77.6,62.7,92.5,1.3
30/07/2023 00:00,13.3,3.5,8.4,0.2,1.3,7.9,9.4,80.8,61.6,100,1
31/07/2023 00:00,12.5,6.5,9.5,0,1.1,6.3,9.3,80.15,64.2,96.1,0.9
01/08/2023 00:00,15,8.5,11.75,0,1.1,8.8,10.4,77.4,61,93.8,1.2
02/08/2023 00:00,14.1,6.7,10.4,0.4,0.8,4.8,11.4,85.45,70.9,100,0.9
03/08/2023 00:00,14.4,9.2,11.8,0,0.7,3.3,10.9,80.1,66.5,93.7,0.7
04/08/2023 00:00,15.6,9.7,12.65,0,1.8,8.6,10.3,71.9,58.2,85.6,1.2
05/08/2023 00:00,18.5,4.5,11.5,0,2.7,11.9,9,71.15,42.3,100,1.7
06/08/2023 00:00,17.9,7.8,12.85,0,2.2,7.1,8.8,63.05,42.9,83.2,1.1
07/08/2023 00:00,11.7,6.5,9.1,0.5,2,5.9,10.9,89.65,79.3,100,0.8
08/08/2023 00:00,12.8,7.2,10,21.8,3.3,7.6,8.8,73.15,59.6,86.7,1
09/08/2023 00:00,11.8,7.2,9.5,8.2,2.7,11.3,8.1,69.2,58.6,79.8,1.5
10/08/2023 00:00,12.9,5.4,9.15,11,2,9.2,8.8,78.7,59.2,98.2,1.2
11/08/2023 00:00,12.6,7.7,10.15,4,2.1,9.5,7.5,61.4,51.4,71.4,1.3
12/08/2023 00:00,13,3.2,8.1,0.8,1.3,8.2,9.6,82.05,64.1,100,1.3
13/08/2023 00:00,13.9,3.2,8.55,0.2,1.2,9.8,10.8,84,68,100,0.8
14/08/2023 00:00,15.8,3.6,9.7,0,3,14.4,8.6,73.95,47.9,100,2.1
15/08/2023 00:00,17.9,7.7,12.8,0,3.6,7.3,8.4,60.5,41,80,1.1
16/08/2023 00:00,14.9,10.5,12.7,0.1,1.7,6.4,12.4,85.45,73.2,97.7,1.4
17/08/2023 00:00,17.1,1.4,9.25,0,2.7,12.4,8.7,72.3,44.6,100,1.8
18/08/2023 00:00,13,7.6,10.3,0.8,2.7,8.5,10.1,82.15,67.5,96.8,1.2
19/08/2023 00:00,14.1,4.5,9.3,10.6,1.4,11.3,9,78,56,100,1.6
20/08/2023 00:00,15.8,7.7,11.75,0.8,1.2,8.3,11.7,82.6,65.2,100,1.5
21/08/2023 00:00,15.3,11.5,13.4,0,2.3,7.8,13,85.35,74.8,95.9,1.7
22/08/2023 00:00,14.6,9.9,12.25,0.6,1.8,8.6,11.7,83.2,70.4,96,1.5
23/08/2023 00:00,17.3,5.1,11.2,0,3,14,10.1,75.6,51.2,100,2.2
24/08/2023 00:00,16.1,6.7,11.4,0,2.8,9.2,9.8,76.75,53.6,99.9,1.4
25/08/2023 00:00,14.1,5.4,9.75,0.4,1.8,13.3,8.6,74.7,53.5,95.9,2
26/08/2023 00:00,14.9,3.4,9.15,0.4,1.9,12.7,10.2,80.1,60.2,100,1.9
27/08/2023 00:00,15.9,4.7,10.3,0.4,1.5,15.4,11.1,80.75,61.5,100,2.4
28/08/2023 00:00,14.8,8.3,11.55,0.5,1.7,7.6,11.1,83,66,100,1.6
29/08/2023 00:00,14.1,1.4,7.75,2.6,2.3,12.7,8.2,75.5,51,100,1.8
30/08/2023 00:00,16.7,1.2,8.95,0,3.2,18,8.1,71.3,42.6,100,2.9
31/08/2023 00:00,19.3,4.9,12.1,0,4.2,16.2,8,64.1,35.8,92.4,2.7
01/09/2023 00:00,16.5,10.4,13.45,5.2,3.4,14.6,12.1,80.25,64.5,96,2.5
02/09/2023 00:00,17.5,1.9,9.7,2.3,1.5,11.8,10.6,76.5,53,100,1.8
03/09/2023 00:00,17.5,6.7,12.1,0.9,1.9,15.8,13.4,83.5,67,100,2
04/09/2023 00:00,15.7,4.8,10.25,0.2,1.2,9.6,13.2,87.05,74.1,100,1
05/09/2023 00:00,18.8,7,12.9,0.2,3.5,14.2,13.2,80.45,60.9,100,2.4
06/09/2023 00:00,13.9,8.4,11.15,3.2,2.7,10.5,10.4,79.95,65.5,94.4,1.7
07/09/2023 00:00,14.5,7.9,11.2,4,2.3,8.3,10.2,78.8,61.8,95.8,1.6
08/09/2023 00:00,15.3,8.3,11.8,1.6,2.9,9.5,12,84.55,69.1,100,2
09/09/2023 00:00,15.2,7.7,11.45,1.5,2.8,17.7,8.5,65.05,49.2,80.9,3
10/09/2023 00:00,16,5.2,10.6,0,2.4,12.7,10.7,79.45,58.9,100,2.1
11/09/2023 00:00,22.1,3.6,12.85,0,5.1,18.1,11.7,72,44,100,3.2
12/09/2023 00:00,18.4,11.6,15,0,3.6,15.6,15.3,86.15,72.3,100,3
13/09/2023 00:00,17.7,6.7,12.2,0,2.7,12.9,11.6,78.65,57.3,100,2.2
14/09/2023 00:00,22.8,6.9,14.85,0,3.5,17.1,13.5,74.35,48.7,100,3.2
15/09/2023 00:00,22.7,13.4,18.05,0,4.4,8,13.1,66.4,47.5,85.3,1.8
16/09/2023 00:00,14.5,9.3,11.9,1.9,2.3,14.2,9.7,70.85,58.8,82.9,2.4
17/09/2023 00:00,14.9,0.6,7.75,0,3.1,20.3,8,73.6,47.2,100,3.3
18/09/2023 00:00,19.8,0.8,10.3,0,4.2,20.8,8.1,67.55,35.1,100,3.6
19/09/2023 00:00,26.9,9.1,18,0,6.2,13.5,8.5,48.8,24,73.6,2.7
20/09/2023 00:00,19.9,14.6,17.25,0.6,3.4,9.9,14.1,72.8,60.7,84.9,2.1
21/09/2023 00:00,14.6,9.3,11.95,8.8,2.6,13.7,11.1,80.8,66.8,94.8,2.4
22/09/2023 00:00,15.9,7,11.45,2.1,2.8,13.1,10.3,78.5,57,100,2.3
23/09/2023 00:00,15.6,7.5,11.55,11.3,2.5,17.8,10.4,79.35,58.7,100,3.1
24/09/2023 00:00,15.8,5.5,10.65,0.9,2.1,18.2,11.1,80.95,61.9,100,3.2
25/09/2023 00:00,17.8,4,10.9,0.1,3.2,18.4,12,79.45,58.9,100,3.3
26/09/2023 00:00,22.8,5.3,14.05,0,4.4,20.8,10.2,68.4,36.8,100,3.9
27/09/2023 00:00,15.9,10,12.95,0,4.2,17.1,13,86,72,100,3.2
28/09/2023 00:00,16.5,2.9,9.7,0,2.7,18.1,9.2,74.5,49,100,3.1
29/09/2023 00:00,15.7,5.2,10.45,0,3,22,9.5,76.65,53.3,100,3.9
30/09/2023 00:00,17.8,5.2,11.5,0,3.3,19.9,9.4,73.05,46.1,100,3.6
01/10/2023 00:00,25.3,3.9,14.6,0,5.5,23.6,9.8,65.2,30.4,100,4.6
02/10/2023 00:00,26.1,12.9,19.5,0,5.8,22,16.7,74.7,49.4,100,5
03/10/2023 00:00,17,12.6,14.8,0,4.6,13.1,13.3,79.95,68.7,91.2,2.6
04/10/2023 00:00,22.2,10.6,16.4,0,4.6,12.7,12.2,70.55,45.6,95.5,2.6
05/10/2023 00:00,29.7,10.9,20.3,0,5.4,11.3,12.9,64.95,30.9,99,2.7
06/10/2023 00:00,17.9,14.5,16.2,0.2,2.7,9,13.7,74.9,66.8,83,2.3
07/10/2023 00:00,18.2,9.8,14,0.2,2.6,10.6,12.4,79.7,59.4,100,2.4
08/10/2023 00:00,15.1,7.3,11.2,1.9,3.6,20.5,9.2,71.8,53.6,90,3.7
09/10/2023 00:00,16,5.2,10.6,0,3.8,17.7,9.3,75.6,51.2,100,3.1
10/10/2023 00:00,17.1,4.8,10.95,0,4.2,19.8,10.8,77.7,55.4,100,3.6
11/10/2023 00:00,18.6,4.8,11.7,0,4.5,22.7,10.7,75,50,100,4.3
12/10/2023 00:00,22.2,3.8,13,0,4.5,24.9,11.1,70.75,41.5,100,4.9
13/10/2023 00:00,24.6,10,17.3,0.9,2.7,12.9,7.5,42.7,24.3,61.1,2.7
14/10/2023 00:00,18.9,11.5,15.2,4.4,4.1,18.6,13.7,81.4,62.8,100,3.8
15/10/2023 00:00,20.5,6,13.25,0,3.2,15.7,11.9,74.7,49.4,100,3
16/10/2023 00:00,17.7,11.7,14.7,3.7,3.8,17.3,14.4,85.55,71.1,100,3.5
17/10/2023 00:00,16.4,8.1,12.25,4.2,4.5,20.1,8.9,65.1,47.7,82.5,3.7
18/10/2023 00:00,19.8,6.7,13.25,0.4,5.3,18.2,10.2,72.1,44.2,100,3.5
19/10/2023 00:00,16.7,8.1,12.4,1.1,4.5,19.7,9.6,69.7,50.5,88.9,3.7
20/10/2023 00:00,17.6,8.3,12.95,0,4.1,19,10.1,71.25,50.2,92.3,3.6
21/10/2023 00:00,22.2,3.6,12.9,0,5.1,24.3,10.8,70.2,40.4,100,4.8
22/10/2023 00:00,29,6.6,17.8,0,5.4,27.1,13.1,66.35,32.7,100,6
23/10/2023 00:00,33.6,9.6,21.6,0,7.3,27.4,9.8,50.4,18.8,82,6.3
24/10/2023 00:00,35.4,14.8,25.1,0,12.7,25.9,7.8,30,13.6,46.4,6.2
25/10/2023 00:00,19.6,13.4,16.5,1,6.6,17.9,9.6,52.3,42.1,62.5,3.7
26/10/2023 00:00,17.5,9.9,13.7,1,5.8,24,12.4,81,62,100,4.8
27/10/2023 00:00,19,9.9,14.45,0.3,3,15.9,12.6,78.7,57.4,100,3.2
28/10/2023 00:00,23.2,4.6,13.9,0,4.8,26.6,14.1,74.8,49.6,100,5.6
29/10/2023 00:00,31.2,7.3,19.25,0,8.4,27.1,10.2,61.1,22.4,99.8,6
30/10/2023 00:00,34.2,10.3,22.25,0,8.4,27.1,11.8,58.1,21.9,94.3,6.4
31/10/2023 00:00,35.2,18.2,26.7,0,10.3,25.8,11.1,36.3,19.5,53.1,6.5
01/11/2023 00:00,29.9,19.2,24.55,0.6,7,15.4,14.5,49.8,34.4,65.2,4.1
02/11/2023 00:00,22.9,14.9,18.9,9.9,3.3,19.8,16.1,76.4,57.7,95.1,4.5
03/11/2023 00:00,19.6,11.3,15.45,1.8,4.9,23.2,12.6,74.75,55.3,94.2,4.8
04/11/2023 00:00,17.9,9.1,13.5,8.9,4.7,18.5,12.8,81.2,62.4,100,3.7
05/11/2023 00:00,21.6,8.3,14.95,0.3,5.3,19.9,10,65.1,38.8,91.4,4
06/11/2023 00:00,20,13,16.5,0,7.8,21.8,12.6,69.05,53.9,84.2,4.6
07/11/2023 00:00,19.5,11,15.25,2,5.3,13.1,12,72.25,53,91.5,2.7
08/11/2023 00:00,16.2,9.7,12.95,3.5,4.8,21.1,10.2,70.1,55.4,84.8,4.1
09/11/2023 00:00,17.3,8.4,12.85,2,4.8,20.6,9.2,65.05,46.6,83.5,4
10/11/2023 00:00,23.1,12.6,17.85,0,5.7,22.1,10,52,35.4,68.6,4.8
11/11/2023 00:00,31.6,8.4,20,0,10.1,23.7,10.5,58.95,22.6,95.3,5.3
12/11/2023 00:00,18.2,10.9,14.55,0.2,6.2,17.8,8.1,50.5,38.8,62.2,3.5
13/11/2023 00:00,17.5,9,13.25,0,4.3,12.8,10,68.6,50,87.2,2.5
14/11/2023 00:00,19.8,11.7,15.75,0.3,6.1,21,12.3,71.4,53.3,89.5,4.4
15/11/2023 00:00,18.3,12.2,15.25,0,4.1,18.9,12.1,71.4,57.6,85.2,3.9
16/11/2023 00:00,18.6,9.2,13.9,0.3,6,20.9,11.8,77.55,55.1,100,4.2
17/11/2023 00:00,20.4,9.4,14.9,0,4.8,27.3,9.5,60.15,39.7,80.6,5.6
18/11/2023 00:00,30,5.9,17.95,0,8.2,29.7,14.8,67.45,34.9,100,6.8
19/11/2023 00:00,26.6,12.2,19.4,0,6.2,26.7,15.9,72.85,45.7,100,6.2
20/11/2023 00:00,42.3,12.4,27.35,0,17,25.9,11.7,47.65,14,81.3,6.7
21/11/2023 00:00,19.6,16.8,18.2,0,7.2,18.7,15.5,74.55,68,81.1,4.3
22/11/2023 00:00,20.3,10.1,15.2,0,6.6,27.7,12,73.75,50.4,97.1,5.9
23/11/2023 00:00,20.6,10.4,15.5,0,5.4,27.4,12.8,76.4,52.8,100,5.9
24/11/2023 00:00,25.3,6.4,15.85,0,6.4,29,10.9,66.9,33.8,100,6.2
25/11/2023 00:00,27.2,8.8,18,0,5,14.6,14.7,70.4,40.8,100,3.4
26/11/2023 00:00,18.3,10.3,14.3,0.3,6.3,28.6,13,80.9,61.8,100,6.1
27/11/2023 00:00,23.3,6.7,15,0,6.2,29.3,13,72.75,45.5,100,6.3
28/11/2023 00:00,24,9.4,16.7,0,6.4,22.8,14.9,75,50,100,5
29/11/2023 00:00,20.3,9.7,15,0.3,3.9,20.4,12.7,76.65,53.3,100,4.3
30/11/2023 00:00,18.5,8,13.25,5.6,6,24.2,12.7,79.85,59.7,100,4.9
01/12/2023 00:00,17.5,10.5,14,2.7,3.5,11.3,14.3,85.75,71.5,100,2.7
02/12/2023 00:00,18.1,10.8,14.45,3.9,5.4,15.2,12.8,80.3,61.7,98.9,3.3
03/12/2023 00:00,20,12,16,0.2,6.6,17.3,13.3,75.9,56.9,94.9,3.7
04/12/2023 00:00,21.1,13.1,17.1,0.1,6.6,18.6,11.4,60.65,45.6,75.7,4
05/12/2023 00:00,21.2,12.6,16.9,0,8,23.5,13.7,74.2,54.4,94,5.2
06/12/2023 00:00,20.1,12.7,16.4,0,5.8,20,11.5,63.65,48.9,78.4,4.3
07/12/2023 00:00,24.3,8.8,16.55,0,6.1,27.6,10.8,65.5,35.6,95.4,6
08/12/2023 00:00,36.7,9,22.85,0,7.8,29.8,11,56.85,17.8,95.9,7.2
09/12/2023 00:00,23.6,19.2,21.4,0,6.7,16.5,14.3,56.7,49.1,64.3,4.1
10/12/2023 00:00,20.9,12.5,16.7,0.8,6.6,28.9,13.9,76.15,56.3,96,6.4
11/12/2023 00:00,21,8.3,14.65,0,6.5,25.6,11.6,73.35,46.7,100,5.4
12/12/2023 00:00,20.2,13.9,17.05,0,7.2,21.9,12,63.15,50.7,75.6,4.8
13/12/2023 00:00,20.2,12,16.1,0,6.8,24.8,12.3,69.9,52,87.8,5.3
14/12/2023 00:00,21.1,14.2,17.65,0,6.9,18.4,12.7,64.65,50.8,78.5,4.1
15/12/2023 00:00,25.1,10.4,17.75,0,7.1,28.5,14.6,72.9,45.8,100,6.5
16/12/2023 00:00,32.6,10.1,21.35,0.3,9.6,29.6,11.6,58.75,23.6,93.9,7
17/12/2023 00:00,38.8,13.1,25.95,0,8.4,28.7,14.2,57.4,20.5,94.3,7.4
18/12/2023 00:00,41.5,19.8,30.65,0,13.8,28.3,13.9,38.8,17.4,60.2,7.9
19/12/2023 00:00,39.2,17.1,28.15,0,13.1,30.4,15.7,51.4,22.2,80.6,8.3
20/12/2023 00:00,45.5,23.8,34.65,0,15.1,23.2,8.8,19.4,8.9,29.9,6.9
21/12/2023 00:00,22.1,15.3,18.7,0,7.1,21.2,14.8,70.45,55.7,85.2,4.9
22/12/2023 00:00,25.8,7.6,16.7,0,5.3,25.9,12.2,68.35,36.7,100,5.6
