X,Y,Zorig,ID,pc0,pc10,pc25,pc33,pc37,pc50,pc50_parpc25,pc50_parpc37,Z,Parnka
349736.2928,6034530.213,-1.5458,1363,-2.192230463,-1.890181661,-1.492248893,-1.341293693,-1.238646865,-0.983566046,-0.983566046,-0.983566046,-1.5458,0
349442.2865,6034128.155,-1.925,1364,-2.192230463,-2.068867445,-1.996645927,-1.975111365,-1.958461642,-1.925892711,-1.925892711,-1.925892711,-1.925,0
348786.3863,6034070.94,-1.1763,1365,-1.73362577,-1.534714699,-1.391565323,-1.328734279,-1.293802738,-1.193006635,-1.193006635,-1.193006635,-1.1763,0
348138.5453,6034086.128,0.2162,1366,-0.514507532,-0.311966091,-0.179539829,-0.108470269,-0.067945197,0.050758317,0.050758317,0.050758317,0.2162,0
350028.071,6034901.395,-0.0083,1367,-0.929224491,-0.602041602,-0.414266616,-0.354988366,-0.34649232,-0.217025623,-0.217025623,-0.217025623,-0.0083,0
349812.7417,6033860.827,-1.7899,1368,-1.939579129,-1.879444242,-1.83164835,-1.816649795,-1.804744959,-1.765681863,-1.765681863,-1.765681863,-1.7899,0
350116.9938,6034270.563,-0.8708,1369,-1.810473442,-1.370083809,-1.087543845,-0.964079857,-0.905177355,-0.704705596,-0.704705596,-0.704705596,-0.8708,0
349104.912,6033722.005,-1.6198,1370,-1.846835613,-1.748245001,-1.70365119,-1.676069021,-1.664580107,-1.624145746,-1.624145746,-1.624145746,-1.6198,0
348453.563,6033691.018,-0.3085,1371,-1.346295714,-0.929063201,-0.653278708,-0.532751653,-0.518746197,-0.33981517,-0.33981517,-0.33981517,-0.3085,0
350279.1623,6034599.867,0.4604,1372,-0.486015409,-0.153911799,0.044808034,0.122029925,0.141891286,0.268784881,0.268784881,0.268784881,0.4604,0
350199.097,6033649.447,-1.7591,1373,-1.754778266,-1.677589774,-1.647140145,-1.631406188,-1.625783682,-1.541005731,-1.541005731,-1.541005731,-1.7591,0
350403.4333,6034038.897,-1.1815,1374,-1.101804733,-0.875764549,-0.77919966,-0.678328574,-0.672100961,-0.56437391,-0.56437391,-0.56437391,-1.1815,0
349485.396,6033441.277,-1.5573,1375,-1.738443136,-1.670096636,-1.617173553,-1.593083143,-1.582317233,-1.530303717,-1.530303717,-1.530303717,-1.5573,0
348774.1665,6033314.178,-0.4375,1376,-1.474365473,-1.221322417,-0.964311481,-0.848920226,-0.765589774,-0.490749925,-0.490749925,-0.490749925,-0.4375,0
350712.0675,6034007.072,-0.8771,1377,-0.852878928,-0.438046515,-0.167060569,-0.030384877,0.00578678,0.180693537,0.180693537,0.180693537,-0.8771,0
350548.0578,6033473.525,-1.7403,1378,-1.648791671,-1.544359326,-1.418010116,-1.341828346,-1.291175604,-1.163196921,-1.163196921,-1.163196921,-1.7403,0
349889.2263,6033225.385,-1.6695,1379,-1.649062753,-1.600444674,-1.567945242,-1.544633508,-1.527916551,-1.466105342,-1.466105342,-1.466105342,-1.6695,0
349162.0507,6033021.505,-1.4039,1380,-1.313806415,-1.043749452,-0.834849477,-0.699166417,-0.634597898,-0.397248566,-0.397248566,-0.397248566,-1.4039,0
351164.8357,6033525.29,-0.1896,1381,-0.328052491,-0.142942607,-0.079383478,-0.029812159,0.014652031,0.105840456,0.105840456,0.105840456,-0.1896,0
350848.2093,6033362.567,-1.6933,1382,-1.477963686,-1.218071818,-1.002116799,-0.897850394,-0.859426141,-0.713333309,-0.713333309,-0.713333309,-1.6933,0
351027.514,6033894.977,-0.1197,1383,-0.228948578,0.145327806,0.317925483,0.379113466,0.395770609,0.4719657,0.4719657,0.4719657,-0.1197,0
350275.7793,6033047.978,-1.7449,1384,-1.717778325,-1.669554472,-1.638198495,-1.632059455,-1.62833178,-1.604927778,-1.604927778,-1.604927778,-1.7449,0
349560.7495,6032772.402,-1.2068,1385,-1.152730823,-0.902318239,-0.690024555,-0.506211162,-0.430345237,-0.170376331,-0.170376331,-0.170376331,-1.2068,0
350597.722,6032831.97,-1.769,1386,-1.751300097,-1.714852333,-1.699877381,-1.674680114,-1.664770246,-1.636286855,-1.699877381,-1.664770246,-1.674680114,1
350920.8645,6033038.242,-1.7056,1387,-1.632346153,-1.424430609,-1.258295655,-1.186873078,-1.137234092,-1.044822335,-1.258295655,-1.137234092,-1.186873078,1
351314.4413,6033115.138,-0.5641,1388,-0.585737109,-0.385894299,-0.292458445,-0.197707057,-0.173077568,-0.09626928,-0.292458445,-0.173077568,-0.197707057,1
350400.6515,6032530.19,-1.6855,1389,-1.635742545,-1.578338623,-1.518334985,-1.493852735,-1.48316133,-1.448686481,-1.518334985,-1.48316133,-1.493852735,1
350113.7232,6032663.013,-1.6825,1390,-1.611058831,-1.519852996,-1.436925769,-1.376426697,-1.361017942,-1.29524529,-1.29524529,-1.29524529,-1.6825,0
349814.226,6032562.153,-1.2649,1391,-1.147236943,-1.044611692,-0.952514887,-0.874982953,-0.819000185,-0.620930374,-0.620930374,-0.620930374,-1.2649,0
350166.483,6032310.715,-1.374,1392,-1.401260257,-1.346897364,-1.302358866,-1.273954272,-1.268822074,-1.233622074,-1.302358866,-1.268822074,-1.273954272,1
349797.0152,6032185.69,-1.1475,1393,-1.080964208,-0.853767335,-0.590874791,-0.477150619,-0.405855447,-0.163019836,-0.590874791,-0.405855447,-0.477150619,1
351004.1335,6032679.095,-1.3347,1394,-1.505212545,-1.318006516,-1.128393292,-1.104775786,-0.965513885,-0.839753509,-1.128393292,-0.965513885,-1.104775786,1
350762.4907,6032597.72,-1.4041,1395,-1.656879425,-1.629950047,-1.591697216,-1.578060031,-1.568501353,-1.532192349,-1.591697216,-1.568501353,-1.578060031,1
351288.4435,6032401.69,-0.402,1396,-0.714211047,-0.495102972,-0.369091839,-0.329751521,-0.288379073,-0.246232837,-0.369091839,-0.288379073,-0.329751521,1
351339.8658,6032742.93,-0.4023,1397,-0.515906692,-0.3876867,-0.310762465,-0.245113939,-0.241659686,-0.194095641,-0.310762465,-0.241659686,-0.245113939,1
351038.8537,6032401.91,-0.7566,1398,-1.292602301,-1.006181955,-0.822798967,-0.758181036,-0.740727305,-0.692046344,-0.822798967,-0.740727305,-0.758181036,1
353257.7682,6032956.705,0.9313,1399,0.629751921,0.722366333,0.733965993,0.750341177,0.753574312,0.760181308,0.733965993,0.753574312,0.750341177,1
350671.314,6032316.912,-1.3509,1400,-1.656879425,-1.484253144,-1.381321073,-1.350542068,-1.328160882,-1.226387262,-1.381321073,-1.328160882,-1.350542068,1
350332.5585,6031986.593,-1.1881,1401,-1.273249626,-1.083953977,-0.976962626,-0.904807985,-0.886779249,-0.774001658,-0.976962626,-0.886779249,-0.904807985,1
349973.0792,6031818.617,-0.7875,1402,-0.918777823,-0.674376786,-0.610055447,-0.546628535,-0.5161677,-0.330609679,-0.610055447,-0.5161677,-0.546628535,1
350915.8927,6032231.41,-0.7763,1403,-1.182039022,-0.977738082,-0.760130584,-0.719760776,-0.664084852,-0.557880938,-0.760130584,-0.664084852,-0.719760776,1
351596.96,6032360.43,-0.1613,1404,-0.135019958,-0.03588644,0.087998092,0.113276844,0.159800276,0.244290844,0.087998092,0.159800276,0.113276844,1
351734.575,6032677.975,-0.1479,1405,-0.067855649,-0.012613828,0.001628831,0.008219577,0.011795525,0.026124058,0.001628831,0.011795525,0.008219577,1
351727.3363,6032498.927,-0.1461,1406,-0.080442481,-0.013475666,0.013352728,0.015812606,0.016503828,0.03030026,0.013352728,0.016503828,0.015812606,1
353471.6175,6032825.793,0.9743,1407,0.530204773,0.547333837,0.554628789,0.56313616,0.56313616,0.601871133,0.554628789,0.56313616,0.56313616,1
351866.1793,6032188.593,0.2691,1408,-0.25350374,-0.132217482,-0.021380827,0.003927373,0.006969945,0.046557173,-0.021380827,0.006969945,0.003927373,1
352004.8675,6032333.78,-0.0858,1409,-0.025196645,0.006969945,0.024468938,0.029201224,0.035460364,0.043902948,0.024468938,0.035460364,0.029201224,1
350614.898,6032049.49,-1.1468,1410,-1.243175149,-0.967646658,-0.803817689,-0.774736106,-0.750272393,-0.688841343,-0.803817689,-0.750272393,-0.774736106,1
350328.4868,6031573.095,-0.2,1411,-0.602280259,-0.407949448,-0.267377943,-0.23179473,-0.224522993,-0.167886212,-0.267377943,-0.224522993,-0.23179473,1
350483.9613,6031758.667,-0.0025,1412,-0.607215106,-0.512005687,-0.431954682,-0.379302591,-0.379302591,-0.352472484,-0.431954682,-0.379302591,-0.379302591,1
350825.0765,6031892,-0.8202,1413,-0.686560512,-0.431697577,-0.321649015,-0.319295108,-0.294002831,-0.157253817,-0.321649015,-0.294002831,-0.319295108,1
351246.025,6031876.912,-0.7116,1414,-0.462691128,-0.302657127,-0.270333558,-0.249859065,-0.246668831,-0.179000512,-0.270333558,-0.246668831,-0.249859065,1
351451.9097,6031954.567,0.2306,1415,-0.293325722,-0.213239834,-0.109329514,-0.012498345,0.004981759,0.055523071,-0.109329514,0.004981759,-0.012498345,1
351611.5105,6031799.117,0.072,1416,-0.293325722,-0.169874445,-0.112841383,-0.105539836,-0.10365428,-0.090005137,-0.112841383,-0.10365428,-0.105539836,1
351761.6923,6032006.258,0.4642,1417,-0.445412427,-0.312257171,-0.232941911,-0.17955792,-0.164020374,-0.129343703,-0.232941911,-0.164020374,-0.17955792,1
352146.929,6032483.112,0.1768,1418,-0.025196645,0.027292918,0.089195922,0.114703655,0.130585194,0.214945823,0.089195922,0.130585194,0.114703655,1
353412.7423,6032583.917,0.9724,1419,0.598412216,0.598412216,0.684503794,0.684506834,0.684506834,0.700591564,0.684503794,0.684506834,0.684506834,1
353284.9573,6032490.757,0.972,1420,0.551711619,0.569943488,0.57460171,0.615780532,0.621249259,0.623646677,0.57460171,0.621249259,0.615780532,1
353529.0637,6032592.22,0.9766,1421,0.488884538,0.524640143,0.560139,0.577263117,0.577263117,0.614997506,0.560139,0.577263117,0.577263117,1
352100.7097,6031948.935,0.3829,1422,-0.466124624,-0.336159378,-0.271988124,-0.25350374,-0.236318752,-0.157568932,-0.271988124,-0.236318752,-0.25350374,1
352199.8483,6032120.427,0.2463,1423,-0.088445723,-0.032240406,0.005343233,0.008880801,0.035597309,0.037132386,0.005343233,0.035597309,0.008880801,1
350733.395,6031525.037,-0.1981,1424,-0.620227933,-0.542549491,-0.129506961,-0.09585423,-0.095432058,0.00363809,-0.129506961,-0.095432058,-0.09585423,1
351026.125,6031699.5,-0.8999,1425,-0.5433079,-0.384090871,-0.289829731,-0.245406896,-0.240131065,-0.18590878,-0.289829731,-0.240131065,-0.245406896,1
351394.2015,6031644.75,-0.9167,1426,-0.509405613,-0.478945941,-0.407853186,-0.392342329,-0.383511364,-0.263612449,-0.407853186,-0.383511364,-0.392342329,1
351777.7683,6031576.27,0.1276,1427,-0.587193787,-0.234649852,-0.159688041,-0.130000472,-0.126588628,-0.102771416,-0.159688041,-0.126588628,-0.130000472,1
351962.624,6031750.755,0.4436,1428,-0.466124624,-0.427403927,-0.36565119,-0.344943911,-0.296987236,-0.209843129,-0.36565119,-0.296987236,-0.344943911,1
352504.6015,6032020.645,-0.0972,1429,-0.050544158,0.002701328,0.026818644,0.031791892,0.03420049,0.04589441,0.026818644,0.03420049,0.031791892,1
352563.5105,6032257.17,0.2292,1430,0.040993817,0.073725894,0.101259023,0.123785488,0.152161613,0.197296083,0.101259023,0.152161613,0.123785488,1
353659.2333,6032572.267,0.9645,1431,0.488884538,0.496323645,0.501870751,0.504650652,0.504650652,0.506669879,0.501870751,0.504650652,0.504650652,1
352449.9365,6031777.185,0.0986,1432,-0.116825432,-0.015919946,0.072112724,0.098111302,0.115035944,0.273664981,0.072112724,0.115035944,0.098111302,1
351926.8605,6031347.242,0.364,1433,-0.138544783,-0.064774498,-0.027781453,-0.0186095,-0.011707745,0.007511433,-0.027781453,-0.011707745,-0.0186095,1
351192.4857,6031542.2,-0.7292,1434,-0.462691128,-0.296443164,-0.243706509,-0.223180249,-0.223180249,-0.196695045,-0.243706509,-0.223180249,-0.223180249,1
351489.343,6031393.04,-0.863,1435,-0.672070622,-0.546060264,-0.433629215,-0.404018611,-0.372772545,-0.306227505,-0.433629215,-0.372772545,-0.404018611,1
351644.503,6031433.353,-0.2939,1436,-0.242134139,-0.234885842,-0.186117992,-0.180645168,-0.169272125,-0.166578978,-0.186117992,-0.169272125,-0.180645168,1
352847.5945,6031921.327,-0.0973,1437,0.1431593,0.163959801,0.17110309,0.174167082,0.179346189,0.185870215,0.17110309,0.179346189,0.174167082,1
352855.199,6032111.61,0.8392,1438,0.152161613,0.204385117,0.245153055,0.312680364,0.312680364,0.345356464,0.245153055,0.312680364,0.312680364,1
353721.3783,6032387.45,0.9683,1439,0.562078655,0.562078655,0.603567719,0.635727346,0.649948239,0.679295123,0.603567719,0.649948239,0.635727346,1
353024.7437,6032150.127,0.921,1440,0.2563155,0.299450636,0.341730893,0.374856681,0.390175879,0.452895373,0.341730893,0.390175879,0.374856681,1
352828.4693,6031681.543,-0.15,1441,0.12501803,0.158439323,0.165574983,0.17110309,0.173426718,0.19486019,0.165574983,0.173426718,0.17110309,1
351753.9198,6031217.035,-0.2967,1442,-0.467321008,-0.224400416,-0.150379032,-0.126276121,-0.103820756,-0.091997825,-0.150379032,-0.103820756,-0.126276121,1
352073.0905,6031114.718,0.1955,1443,-0.106068455,-0.059395771,-0.027338181,0.003025559,0.012263143,0.082434744,-0.027338181,0.012263143,0.003025559,1
351269.2877,6031369.033,-0.1078,1444,-0.318281054,-0.175016031,-0.10802003,-0.105245583,-0.07541772,0.014689491,-0.10802003,-0.07541772,-0.105245583,1
351598.3035,6031089.77,-0.7877,1445,-0.590350688,-0.529101372,-0.468573987,-0.467034847,-0.461577445,-0.42980054,-0.468573987,-0.461577445,-0.467034847,1
350966.0193,6030896.453,0.3325,1446,-0.395869315,-0.305355877,-0.202046856,-0.178157926,-0.174428001,-0.149196014,-0.202046856,-0.174428001,-0.178157926,1
353201.1738,6031988.85,0.1653,1447,0.070955113,0.079095252,0.102365695,0.125681535,0.148090512,0.179132298,0.102365695,0.148090512,0.125681535,1
353039.0217,6031875.817,-0.0875,1448,0.069130704,0.080349885,0.0945253,0.095001459,0.106545776,0.137426823,0.0945253,0.106545776,0.095001459,1
353112.1675,6031670.3,-0.15,1449,0.079095252,0.101812011,0.11517968,0.123775162,0.127457634,0.131149888,0.11517968,0.127457634,0.123775162,1
353522.7018,6032101.888,0.6869,1450,0.137680978,0.192893267,0.239374414,0.254297525,0.260630488,0.299509704,0.239374414,0.260630488,0.254297525,1
353813.4298,6032190.463,0.9327,1451,0.225907654,0.29904598,0.339743942,0.444456905,0.444456905,0.507410586,0.339743942,0.444456905,0.444456905,1
352827.5337,6031451.19,-0.15,1452,0.239156172,0.365303963,0.46373421,0.53599143,0.571401417,0.659138918,0.46373421,0.571401417,0.53599143,1
351936.0798,6030951.74,-0.1887,1453,-0.415699899,-0.246273637,-0.166052938,-0.12956737,-0.122711316,-0.109739102,-0.166052938,-0.122711316,-0.12956737,1
352303.8083,6030961.975,0.1976,1454,-0.168788806,-0.071698129,-0.026267566,-0.005978404,-0.002108151,0.054310784,-0.026267566,-0.002108151,-0.005978404,1
351407.5707,6031004.81,-0.0941,1455,-0.468573987,-0.3917436,-0.31498912,-0.263574839,-0.263574839,-0.202027887,-0.31498912,-0.263574839,-0.263574839,1
351300.7512,6030730.985,-0.2007,1456,-0.627926588,-0.558069885,-0.47984609,-0.455357641,-0.441420436,-0.359919161,-0.47984609,-0.441420436,-0.455357641,1
351804.8935,6030789.83,-0.3622,1457,-0.505182326,-0.435744911,-0.405415982,-0.395792544,-0.383829921,-0.354738295,-0.405415982,-0.383829921,-0.395792544,1
353356.834,6031774.965,-0.15,1458,0.070465714,0.089499671,0.100350596,0.101909131,0.102981552,0.10851384,0.100350596,0.102981552,0.101909131,1
352985.122,6031238.878,-0.2263,1459,-0.271627247,-0.037956819,0.083698183,0.155494094,0.16973868,0.218891561,0.083698183,0.16973868,0.155494094,1
353242.4778,6031392.043,-0.2484,1460,-0.373895377,-0.135692358,0.025016293,0.088151313,0.129356831,0.165328011,0.025016293,0.129356831,0.088151313,1
353571.6667,6031903.667,0.6901,1461,0.070465714,0.135842368,0.149502948,0.151067972,0.155448407,0.170551613,0.149502948,0.155448407,0.151067972,1
353962.7265,6032024.563,0.8972,1462,0.464618176,0.658725142,0.674749494,0.690298975,0.69699353,0.716454923,0.674749494,0.69699353,0.690298975,1
353760.3535,6031616.963,-0.2256,1463,-0.253796279,-0.094897754,-0.028461067,0.016674539,0.039700378,0.100017823,-0.028461067,0.039700378,0.016674539,1
353906.8337,6031735.287,0.1994,1464,0.180825874,0.267899603,0.305046201,0.344806582,0.35368818,0.424699038,0.305046201,0.35368818,0.344806582,1
354097.968,6031754.535,-0.0362,1465,0.108198695,0.160584867,0.234248042,0.297835886,0.314075083,0.413290828,0.234248042,0.314075083,0.297835886,1
352734.0148,6031051.138,-0.0752,1466,-0.024571149,0.049664728,0.119233966,0.147681445,0.16078572,0.212920785,0.119233966,0.16078572,0.147681445,1
352227.0423,6030776.777,-0.2702,1467,-0.334848762,-0.25690487,-0.232327133,-0.184591308,-0.184432641,-0.162814349,-0.232327133,-0.184432641,-0.184591308,1
352599.107,6030852.588,0.1775,1468,-0.087522402,-0.027211439,-0.000688633,0.002080002,0.005864799,0.010899751,-0.000688633,0.005864799,0.002080002,1
351696.6985,6030540.83,-0.3191,1469,-0.627926588,-0.5554111,-0.510952294,-0.494111329,-0.479849249,-0.445302218,-0.510952294,-0.479849249,-0.494111329,1
352140.1972,6030602.332,-0.5091,1470,-0.679966271,-0.450407624,-0.331458688,-0.30853653,-0.304554254,-0.273855209,-0.331458688,-0.304554254,-0.30853653,1
353509.26,6031513.665,-0.2449,1471,-0.253796279,-0.101324968,-0.056276251,-0.019227229,0.038796969,0.053338867,-0.056276251,0.038796969,-0.019227229,1
353112.5143,6030969.192,-0.4111,1472,-0.636726022,-0.600289047,-0.570266724,-0.565114141,-0.561551332,-0.438382804,-0.570266724,-0.561551332,-0.565114141,1
353384.1655,6031089.053,-0.4174,1473,-0.497078389,-0.466498613,-0.391667664,-0.341005802,-0.327263147,-0.266476214,-0.391667664,-0.327263147,-0.341005802,1
353898.5352,6031362.25,-0.2926,1474,-0.441394985,-0.40169096,-0.373241991,-0.355031401,-0.341122925,-0.283493102,-0.373241991,-0.341122925,-0.355031401,1
354118.842,6031456.22,-0.15,1475,-0.285368711,-0.219198778,-0.106348529,-0.016343506,-0.008201702,0.047064178,-0.106348529,-0.008201702,-0.016343506,1
352868.9333,6030836.25,-0.3365,1476,-0.5739519,-0.385840714,-0.268866062,-0.226322368,-0.206760764,-0.172808841,-0.268866062,-0.206760764,-0.226322368,1
352543.2643,6030644.005,-0.3719,1477,-0.694643736,-0.043420155,-0.011374509,-0.002942589,-0.000258048,0.010506934,-0.011374509,-0.000258048,-0.002942589,1
352026.9157,6030449.013,-0.0538,1478,-0.505182326,-0.457204849,-0.397557795,-0.379721254,-0.322216451,-0.309425563,-0.397557795,-0.322216451,-0.379721254,1
352432.371,6030476.077,-0.8838,1479,-0.709359825,-0.694643736,-0.502000511,-0.478288829,-0.330673337,-0.196128502,-0.502000511,-0.330673337,-0.478288829,1
353659.5523,6031207.178,-0.4059,1480,-0.521291673,-0.492050231,-0.422890067,-0.380708933,-0.363188624,-0.302275538,-0.422890067,-0.363188624,-0.380708933,1
353246.9827,6030696.14,-0.3652,1481,-0.596667707,-0.55029875,-0.519925416,-0.446684927,-0.429304123,-0.321163535,-0.519925416,-0.429304123,-0.446684927,1
353443.604,6030840.153,-0.0372,1482,-0.148812056,-0.03427599,0.096029676,0.118026309,0.137076944,0.219675422,0.096029676,0.137076944,0.118026309,1
354050.4455,6031047.89,-0.15,1483,-0.427899599,-0.377650052,-0.317564845,-0.284623325,-0.277851373,-0.221752465,-0.317564845,-0.277851373,-0.284623325,1
354234.0533,6031255.97,-0.15,1484,-0.309510648,-0.118752316,0.048279058,0.103856452,0.133883521,0.249335706,0.048279058,0.133883521,0.103856452,1
352971.8588,6030556.588,-0.304,1485,-0.597805321,-0.47557801,-0.41483584,-0.352045566,-0.344792068,-0.236912668,-0.41483584,-0.344792068,-0.352045566,1
352734.257,6030490.723,-0.3259,1486,-0.139077365,-0.059456524,-0.024905564,-0.015873685,-0.011762204,0.005685166,-0.024905564,-0.011762204,-0.015873685,1
352636.2082,6030304.905,-1.1269,1487,-0.694643736,-0.501981437,-0.248725221,-0.158205047,-0.142108172,-0.090309009,-0.248725221,-0.142108172,-0.158205047,1
353814.9977,6030955.31,-0.15,1488,-0.306354642,-0.06744165,0.16564849,0.228987992,0.239211455,0.275537163,0.16564849,0.239211455,0.228987992,1
354230.0135,6030674.76,0.1263,1489,-0.120696276,0.002810642,0.042258792,0.103143193,0.124742284,0.176513448,0.042258792,0.124742284,0.103143193,1
353090.9917,6030331.92,-0.1109,1490,-0.60860312,-0.531988919,-0.27215758,-0.232380524,-0.215375274,-0.009521837,-0.27215758,-0.215375274,-0.232380524,1
352929.3085,6030127.665,-0.7621,1491,-0.583386898,-0.464751601,-0.404431701,-0.379450917,-0.368748456,-0.342599303,-0.404431701,-0.368748456,-0.379450917,1
352474.7615,6030022.192,-0.1581,1492,-0.756596565,-0.666618288,-0.563097894,-0.478105813,-0.42369464,-0.307995766,-0.563097894,-0.42369464,-0.478105813,1
354464.2698,6030277.548,0.0664,1493,-0.093393564,0.006829664,0.012954925,0.022305561,0.026691517,0.089192346,0.012954925,0.026691517,0.022305561,1
353262.127,6029953.633,-0.4672,1494,-0.567694604,-0.456644058,-0.363816917,-0.321323574,-0.285729229,-0.190812096,-0.363816917,-0.285729229,-0.321323574,1
353590.3137,6029756.827,-0.8386,1495,-0.84612143,-0.598157644,-0.468276083,-0.364167094,-0.33010748,-0.186371759,-0.468276083,-0.33010748,-0.364167094,1
352754.3958,6029822.14,-0.5631,1496,-0.783843279,-0.734272778,-0.717683136,-0.710305572,-0.707420945,-0.685544193,-0.717683136,-0.707420945,-0.710305572,1
352306.475,6029728.337,-0.143,1497,-0.766604364,-0.680331886,-0.566183567,-0.511302412,-0.462728113,-0.381826401,-0.566183567,-0.462728113,-0.511302412,1
354241.6682,6030052.81,-0.2349,1498,-0.487498522,-0.304491848,-0.089070447,-0.058313515,-0.049350377,-0.023545295,-0.089070447,-0.049350377,-0.058313515,1
354044.6927,6029892.2,-0.2457,1499,-0.532913625,-0.346106082,-0.268170357,-0.141670316,-0.109051175,-0.047652941,-0.268170357,-0.109051175,-0.141670316,1
