ISOTIME,SaltCk_Q_m3_s,Sal_PSU,temp,TRACE_1,AGE,SS1,OXY,RSI,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN
17/11/2019 00:00:00,0.0882,9.3787,20.2971,0.0000,0.0000,10.2263,200.7708,651.2456,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
18/11/2019 00:00:00,0.0903,9.3414,20.3256,0.0000,0.0000,10.3094,200.6875,645.9075,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
19/11/2019 00:00:00,0.0924,9.3382,20.3541,0.0000,0.0000,10.3925,200.6042,640.5694,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
20/11/2019 00:00:00,0.0945,9.4504,20.3826,0.0000,0.0000,10.4757,200.5208,635.2313,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
21/11/2019 00:00:00,0.0966,9.6960,20.4111,0.0000,0.0000,10.5588,200.4375,629.8932,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
22/11/2019 00:00:00,0.0987,9.9233,20.4396,0.0000,0.0000,10.6419,200.3542,624.5552,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
23/11/2019 00:00:00,0.1008,10.1661,20.4681,0.0000,0.0000,10.7251,200.2708,619.2171,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
24/11/2019 00:00:00,0.1029,10.2637,20.4967,0.0000,0.0000,10.8082,200.1875,613.8790,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
25/11/2019 00:00:00,0.1050,10.1395,20.5252,0.0000,0.0000,10.8913,200.1042,608.5409,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
26/11/2019 00:00:00,0.1071,10.4168,20.5537,0.0000,0.0000,10.9745,200.0208,603.2028,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
27/11/2019 00:00:00,0.1092,10.6980,20.5822,0.0000,0.0000,11.0576,199.9375,597.8648,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
28/11/2019 00:00:00,0.1113,11.0412,20.6107,0.0000,0.0000,11.1407,199.8542,592.5267,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
29/11/2019 00:00:00,0.1134,11.4004,20.6392,0.0000,0.0000,11.2239,199.7708,587.1886,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
30/11/2019 00:00:00,0.1155,11.4867,20.6678,0.0000,0.0000,11.3070,199.6875,581.8505,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
01/12/2019 00:00:00,0.1176,11.5214,20.6963,0.0000,0.0000,11.3901,199.6042,576.5125,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
02/12/2019 00:00:00,0.1197,11.0382,20.7248,0.0000,0.0000,11.4733,199.5208,571.1744,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
03/12/2019 00:00:00,0.1218,10.8437,20.7533,0.0000,0.0000,11.5564,199.4375,565.8363,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
04/12/2019 00:00:00,0.1239,10.9955,20.7818,0.0000,0.0000,11.6395,199.3542,560.4982,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
05/12/2019 00:00:00,0.1260,11.4213,20.8103,0.0000,0.0000,11.7227,199.2708,555.1601,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
06/12/2019 00:00:00,0.1281,11.7114,20.8388,0.0000,0.0000,11.8058,199.1875,549.8221,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
07/12/2019 00:00:00,0.1302,11.1248,20.8674,0.0000,0.0000,11.8889,199.1042,544.4840,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
08/12/2019 00:00:00,0.1323,9.5779,20.8959,0.0000,0.0000,11.9721,199.0208,539.1459,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
09/12/2019 00:00:00,0.1344,9.1010,20.9244,0.0000,0.0000,12.0552,198.9375,533.8078,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
10/12/2019 00:00:00,0.1365,9.0422,20.9529,0.0000,0.0000,12.1383,198.8542,528.4698,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
11/12/2019 00:00:00,0.1386,9.2068,20.9814,0.0000,0.0000,12.2215,198.7708,523.1317,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
12/12/2019 00:00:00,0.1407,9.4826,21.0099,0.0000,0.0000,12.3046,198.6875,517.7936,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
13/12/2019 00:00:00,0.1428,9.7585,21.0385,0.0000,0.0000,12.3877,198.6042,512.4555,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
14/12/2019 00:00:00,0.1449,10.0343,21.0670,0.0000,0.0000,12.4709,198.5208,507.1174,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
15/12/2019 00:00:00,0.1470,10.3102,21.0955,0.0000,0.0000,12.5540,198.4375,501.7794,1.1190,4.2024,0.2634,0.0239,2883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
16/12/2019 00:00:00,0.1491,10.5860,21.1225,0.0000,0.0000,12.9907,198.9005,501.0458,1.1190,4.2024,0.2634,0.0239,2854.8387,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
17/12/2019 00:00:00,0.1512,10.8619,21.1495,0.0000,0.0000,13.4275,199.3635,500.3122,1.1190,4.2024,0.2634,0.0239,2826.3441,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
18/12/2019 00:00:00,0.1533,11.0031,21.1764,0.0000,0.0000,13.8642,199.8265,499.5787,1.1190,4.2024,0.2634,0.0239,2797.8495,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
19/12/2019 00:00:00,0.1554,11.0972,21.2034,0.0000,0.0000,14.3009,200.2895,498.8451,1.1190,4.2024,0.2634,0.0239,2769.3548,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
20/12/2019 00:00:00,0.1575,11.3183,21.2304,0.0000,0.0000,14.7376,200.7524,498.1116,1.1190,4.2024,0.2634,0.0239,2740.8602,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
21/12/2019 00:00:00,0.1596,11.4646,21.2574,0.0000,0.0000,15.1744,201.2154,497.3780,1.1190,4.2024,0.2634,0.0239,2712.3656,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
22/12/2019 00:00:00,0.1617,11.5709,21.2844,0.0000,0.0000,15.6111,201.6784,496.6445,1.1190,4.2024,0.2634,0.0239,2683.8710,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
23/12/2019 00:00:00,0.1638,11.5772,21.3114,0.0000,0.0000,16.0478,202.1414,495.9109,1.1190,4.2024,0.2634,0.0239,2655.3763,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
24/12/2019 00:00:00,0.1659,11.5620,21.3383,0.0000,0.0000,16.4845,202.6044,495.1774,1.1190,4.2024,0.2634,0.0239,2626.8817,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
25/12/2019 00:00:00,0.1680,11.5054,21.3653,0.0000,0.0000,16.9213,203.0674,494.4438,1.1190,4.2024,0.2634,0.0239,2598.3871,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
26/12/2019 00:00:00,0.1701,11.6360,21.3923,0.0000,0.0000,17.3580,203.5304,493.7103,1.1190,4.2024,0.2634,0.0239,2569.8925,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
27/12/2019 00:00:00,0.1722,11.6807,21.4193,0.0000,0.0000,17.7947,203.9934,492.9767,1.1190,4.2024,0.2634,0.0239,2541.3978,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
28/12/2019 00:00:00,0.1743,11.8594,21.4463,0.0000,0.0000,18.2315,204.4564,492.2431,1.1190,4.2024,0.2634,0.0239,2512.9032,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
29/12/2019 00:00:00,0.1764,11.8315,21.4733,0.0000,0.0000,18.6682,204.9194,491.5096,1.1190,4.2024,0.2634,0.0239,2484.4086,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
30/12/2019 00:00:00,0.1785,11.9032,21.5003,0.0000,0.0000,19.1049,205.3823,490.7760,1.1190,4.2024,0.2634,0.0239,2455.9140,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
31/12/2019 00:00:00,0.1806,12.3304,21.5272,0.0000,0.0000,19.5416,205.8453,490.0425,1.1190,4.2024,0.2634,0.0239,2427.4193,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
01/01/2020 00:00:00,0.1827,12.2945,21.5542,0.0000,0.0000,19.9784,206.3083,489.3089,1.1190,4.2024,0.2634,0.0239,2398.9247,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
02/01/2020 00:00:00,0.1848,12.3682,21.5812,0.0000,0.0000,20.4151,206.7713,488.5754,1.1190,4.2024,0.2634,0.0239,2370.4301,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
03/01/2020 00:00:00,0.1869,12.3821,21.6082,0.0000,0.0000,20.8518,207.2343,487.8418,1.1190,4.2024,0.2634,0.0239,2341.9355,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
04/01/2020 00:00:00,0.1890,12.4685,21.6352,0.0000,0.0000,21.2885,207.6973,487.1083,1.1190,4.2024,0.2634,0.0239,2313.4409,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
05/01/2020 00:00:00,0.1911,12.6211,21.6622,0.0000,0.0000,21.7253,208.1603,486.3747,1.1190,4.2024,0.2634,0.0239,2284.9462,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
06/01/2020 00:00:00,0.1932,12.5569,21.6892,0.0000,0.0000,22.1620,208.6233,485.6411,1.1190,4.2024,0.2634,0.0239,2256.4516,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
07/01/2020 00:00:00,0.1953,12.4209,21.7161,0.0000,0.0000,22.5987,209.0863,484.9076,1.1190,4.2024,0.2634,0.0239,2227.9570,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
08/01/2020 00:00:00,0.1974,12.3236,21.7431,0.0000,0.0000,23.0355,209.5493,484.1740,1.1190,4.2024,0.2634,0.0239,2199.4624,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
09/01/2020 00:00:00,0.1995,12.4134,21.7701,0.0000,0.0000,23.4722,210.0122,483.4405,1.1190,4.2024,0.2634,0.0239,2170.9677,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
10/01/2020 00:00:00,0.2016,12.4952,21.7971,0.0000,0.0000,23.9089,210.4752,482.7069,1.1190,4.2024,0.2634,0.0239,2142.4731,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
11/01/2020 00:00:00,0.2037,12.6258,21.8241,0.0000,0.0000,24.3456,210.9382,481.9734,1.1190,4.2024,0.2634,0.0239,2113.9785,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
12/01/2020 00:00:00,0.2058,12.6947,21.8511,0.0000,0.0000,24.7824,211.4012,481.2398,1.1190,4.2024,0.2634,0.0239,2085.4839,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
13/01/2020 00:00:00,0.2079,12.8020,21.8780,0.0000,0.0000,25.2191,211.8642,480.5063,1.1190,4.2024,0.2634,0.0239,2056.9892,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
14/01/2020 00:00:00,0.2100,12.9982,21.9050,0.0000,0.0000,25.6558,212.3272,479.7727,1.1190,4.2024,0.2634,0.0239,2028.4946,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
15/01/2020 00:00:00,0.2121,13.0186,21.9320,0.0000,0.0000,26.0925,212.7902,479.0391,1.1190,4.2024,0.2634,0.0239,2000.0000,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
16/01/2020 00:00:00,0.2114,12.9902,21.9065,0.0000,0.0000,26.0925,210.0792,479.0391,1.1190,4.2024,0.2634,0.0239,2031.9892,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
17/01/2020 00:00:00,0.2106,13.1552,21.8811,0.0000,0.0000,26.0925,207.3682,479.0391,1.1190,4.2024,0.2634,0.0239,2063.9785,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
18/01/2020 00:00:00,0.2099,13.2818,21.8556,0.0000,0.0000,26.0925,204.6573,479.0391,1.1190,4.2024,0.2634,0.0239,2095.9677,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
19/01/2020 00:00:00,0.2091,13.3267,21.8301,0.0000,0.0000,26.0925,201.9463,479.0391,1.1190,4.2024,0.2634,0.0239,2127.9570,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
20/01/2020 00:00:00,0.2083,13.3419,21.8047,0.0000,0.0000,26.0925,199.2353,479.0391,1.1190,4.2024,0.2634,0.0239,2159.9462,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
21/01/2020 00:00:00,0.2076,13.4616,21.7792,0.0000,0.0000,26.0925,196.5243,479.0391,1.1190,4.2024,0.2634,0.0239,2191.9355,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
22/01/2020 00:00:00,0.2068,13.3401,21.7537,0.0000,0.0000,26.0925,193.8134,479.0391,1.1190,4.2024,0.2634,0.0239,2223.9247,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
23/01/2020 00:00:00,0.2061,13.0076,21.7282,0.0000,0.0000,26.0925,191.1024,479.0391,1.1190,4.2024,0.2634,0.0239,2255.9140,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
24/01/2020 00:00:00,0.2053,13.5579,21.7028,0.0000,0.0000,26.0925,188.3914,479.0391,1.1190,4.2024,0.2634,0.0239,2287.9032,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
25/01/2020 00:00:00,0.2046,13.5019,21.6773,0.0000,0.0000,26.0925,185.6804,479.0391,1.1190,4.2024,0.2634,0.0239,2319.8925,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
26/01/2020 00:00:00,0.2038,13.2501,21.6518,0.0000,0.0000,26.0925,182.9695,479.0391,1.1190,4.2024,0.2634,0.0239,2351.8817,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
27/01/2020 00:00:00,0.2031,13.0468,21.6263,0.0000,0.0000,26.0925,180.2585,479.0391,1.1190,4.2024,0.2634,0.0239,2383.8710,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
28/01/2020 00:00:00,0.2023,13.1611,21.6009,0.0000,0.0000,26.0925,177.5475,479.0391,1.1190,4.2024,0.2634,0.0239,2415.8602,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
29/01/2020 00:00:00,0.2015,13.2681,21.5754,0.0000,0.0000,26.0925,174.8365,479.0391,1.1190,4.2024,0.2634,0.0239,2447.8495,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
30/01/2020 00:00:00,0.2008,13.5112,21.5499,0.0000,0.0000,26.0925,172.1256,479.0391,1.1190,4.2024,0.2634,0.0239,2479.8387,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
31/01/2020 00:00:00,0.2000,13.0029,21.5245,0.0000,0.0000,26.0925,169.4146,479.0391,1.1190,4.2024,0.2634,0.0239,2511.8279,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
01/02/2020 00:00:00,0.1993,11.4854,21.4990,0.0000,0.0000,26.0925,166.7036,479.0391,1.1190,4.2024,0.2634,0.0239,2543.8172,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
02/02/2020 00:00:00,0.1985,12.9003,21.4735,0.0000,0.0000,26.0925,163.9927,479.0391,1.1190,4.2024,0.2634,0.0239,2575.8064,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
03/02/2020 00:00:00,0.1978,12.8348,21.4480,0.0000,0.0000,26.0925,161.2817,479.0391,1.1190,4.2024,0.2634,0.0239,2607.7957,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
04/02/2020 00:00:00,0.1970,12.7761,21.4226,0.0000,0.0000,26.0925,158.5707,479.0391,1.1190,4.2024,0.2634,0.0239,2639.7849,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
05/02/2020 00:00:00,0.1963,12.9557,21.3971,0.0000,0.0000,26.0925,155.8597,479.0391,1.1190,4.2024,0.2634,0.0239,2671.7742,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
06/02/2020 00:00:00,0.1955,13.2732,21.3716,0.0000,0.0000,26.0925,153.1488,479.0391,1.1190,4.2024,0.2634,0.0239,2703.7634,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
07/02/2020 00:00:00,0.1947,13.1042,21.3462,0.0000,0.0000,26.0925,150.4378,479.0391,1.1190,4.2024,0.2634,0.0239,2735.7527,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
08/02/2020 00:00:00,0.1940,13.2085,21.3207,0.0000,0.0000,26.0925,147.7268,479.0391,1.1190,4.2024,0.2634,0.0239,2767.7419,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
09/02/2020 00:00:00,0.1932,13.2149,21.2952,0.0000,0.0000,26.0925,145.0158,479.0391,1.1190,4.2024,0.2634,0.0239,2799.7312,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
10/02/2020 00:00:00,0.1925,13.2909,21.2697,0.0000,0.0000,26.0925,142.3049,479.0391,1.1190,4.2024,0.2634,0.0239,2831.7204,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
11/02/2020 00:00:00,0.1917,13.3735,21.2443,0.0000,0.0000,26.0925,139.5939,479.0391,1.1190,4.2024,0.2634,0.0239,2863.7097,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
12/02/2020 00:00:00,0.1910,13.3775,21.2188,0.0000,0.0000,26.0925,136.8829,479.0391,1.1190,4.2024,0.2634,0.0239,2895.6989,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
13/02/2020 00:00:00,0.1902,13.4448,21.1933,0.0000,0.0000,26.0925,134.1719,479.0391,1.1190,4.2024,0.2634,0.0239,2927.6882,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
14/02/2020 00:00:00,0.1895,13.5301,21.1678,0.0000,0.0000,26.0925,131.4610,479.0391,1.1190,4.2024,0.2634,0.0239,2959.6774,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
15/02/2020 00:00:00,0.1887,13.6058,21.1424,0.0000,0.0000,26.0925,128.7500,479.0391,1.1190,4.2024,0.2634,0.0239,2991.6667,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
16/02/2020 00:00:00,0.1852,13.4027,21.0814,0.0000,0.0000,26.0925,130.1616,479.0391,1.1190,4.2024,0.2634,0.0239,3022.4138,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
17/02/2020 00:00:00,0.1817,13.4078,21.0205,0.0000,0.0000,26.0925,131.5733,479.0391,1.1190,4.2024,0.2634,0.0239,3053.1609,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
18/02/2020 00:00:00,0.1782,13.5909,20.9596,0.0000,0.0000,26.0925,132.9849,479.0391,1.1190,4.2024,0.2634,0.0239,3083.9080,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
19/02/2020 00:00:00,0.1747,13.6236,20.8987,0.0000,0.0000,26.0925,134.3966,479.0391,1.1190,4.2024,0.2634,0.0239,3114.6552,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
20/02/2020 00:00:00,0.1712,13.6922,20.8377,0.0000,0.0000,26.0925,135.8082,479.0391,1.1190,4.2024,0.2634,0.0239,3145.4023,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
21/02/2020 00:00:00,0.1677,13.7454,20.7768,0.0000,0.0000,26.0925,137.2198,479.0391,1.1190,4.2024,0.2634,0.0239,3176.1494,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
22/02/2020 00:00:00,0.1642,13.9454,20.7159,0.0000,0.0000,26.0925,138.6315,479.0391,1.1190,4.2024,0.2634,0.0239,3206.8965,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
23/02/2020 00:00:00,0.1607,14.0296,20.6549,0.0000,0.0000,26.0925,140.0431,479.0391,1.1190,4.2024,0.2634,0.0239,3237.6437,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
24/02/2020 00:00:00,0.1573,13.2310,20.5940,0.0000,0.0000,26.0925,141.4547,479.0391,1.1190,4.2024,0.2634,0.0239,3268.3908,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
25/02/2020 00:00:00,0.1538,12.5214,20.5331,0.0000,0.0000,26.0925,142.8664,479.0391,1.1190,4.2024,0.2634,0.0239,3299.1379,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
26/02/2020 00:00:00,0.1503,12.4673,20.4721,0.0000,0.0000,26.0925,144.2780,479.0391,1.1190,4.2024,0.2634,0.0239,3329.8850,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
27/02/2020 00:00:00,0.1468,12.6473,20.4112,0.0000,0.0000,26.0925,145.6897,479.0391,1.1190,4.2024,0.2634,0.0239,3360.6322,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
28/02/2020 00:00:00,0.1433,12.5837,20.3503,0.0000,0.0000,26.0925,147.1013,479.0391,1.1190,4.2024,0.2634,0.0239,3391.3793,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
29/02/2020 00:00:00,0.1398,12.6132,20.2894,0.0000,0.0000,26.0925,148.5129,479.0391,1.1190,4.2024,0.2634,0.0239,3422.1264,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
01/03/2020 00:00:00,0.1363,12.4275,20.2284,0.0000,0.0000,26.0925,149.9246,479.0391,1.1190,4.2024,0.2634,0.0239,3452.8735,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
02/03/2020 00:00:00,0.1328,12.2900,20.1675,0.0000,0.0000,26.0925,151.3362,479.0391,1.1190,4.2024,0.2634,0.0239,3483.6207,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
03/03/2020 00:00:00,0.1293,12.1129,20.1066,0.0000,0.0000,26.0925,152.7478,479.0391,1.1190,4.2024,0.2634,0.0239,3514.3678,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
04/03/2020 00:00:00,0.1258,11.9395,20.0456,0.0000,0.0000,26.0925,154.1595,479.0391,1.1190,4.2024,0.2634,0.0239,3545.1149,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
05/03/2020 00:00:00,0.1223,11.8250,19.9847,0.0000,0.0000,26.0925,155.5711,479.0391,1.1190,4.2024,0.2634,0.0239,3575.8621,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
06/03/2020 00:00:00,0.1188,11.9717,19.9238,0.0000,0.0000,26.0925,156.9828,479.0391,1.1190,4.2024,0.2634,0.0239,3606.6092,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
07/03/2020 00:00:00,0.1153,11.9594,19.8628,0.0000,0.0000,26.0925,158.3944,479.0391,1.1190,4.2024,0.2634,0.0239,3637.3563,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
08/03/2020 00:00:00,0.1118,12.0064,19.8019,0.0000,0.0000,26.0925,159.8060,479.0391,1.1190,4.2024,0.2634,0.0239,3668.1034,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
09/03/2020 00:00:00,0.1083,12.1211,19.7410,0.0000,0.0000,26.0925,161.2177,479.0391,1.1190,4.2024,0.2634,0.0239,3698.8506,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
10/03/2020 00:00:00,0.1048,12.1549,19.6801,0.0000,0.0000,26.0925,162.6293,479.0391,1.1190,4.2024,0.2634,0.0239,3729.5977,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
11/03/2020 00:00:00,0.1013,12.1596,19.6191,0.0000,0.0000,26.0925,164.0409,479.0391,1.1190,4.2024,0.2634,0.0239,3760.3448,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
12/03/2020 00:00:00,0.0978,12.1265,19.5582,0.0000,0.0000,26.0925,165.4526,479.0391,1.1190,4.2024,0.2634,0.0239,3791.0919,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
13/03/2020 00:00:00,0.0943,12.2279,19.4973,0.0000,0.0000,26.0925,166.8642,479.0391,1.1190,4.2024,0.2634,0.0239,3821.8391,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
14/03/2020 00:00:00,0.0908,12.1837,19.4363,0.0000,0.0000,26.0925,168.2759,479.0391,1.1190,4.2024,0.2634,0.0239,3852.5862,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
15/03/2020 00:00:00,0.0873,12.0835,19.3754,0.0000,0.0000,26.0925,169.6875,479.0391,1.1190,4.2024,0.2634,0.0239,3883.3333,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
16/03/2020 00:00:00,0.0880,12.2554,19.2796,0.0000,0.0000,26.3105,171.0779,483.6758,1.1190,4.2024,0.2634,0.0239,3882.2580,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
17/03/2020 00:00:00,0.0886,12.5637,19.1838,0.0000,0.0000,26.5285,172.4683,488.3125,1.1190,4.2024,0.2634,0.0239,3881.1828,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
18/03/2020 00:00:00,0.0893,12.9159,19.0879,0.0000,0.0000,26.7465,173.8587,492.9491,1.1190,4.2024,0.2634,0.0239,3880.1075,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
19/03/2020 00:00:00,0.0899,12.9511,18.9921,0.0000,0.0000,26.9645,175.2491,497.5858,1.1190,4.2024,0.2634,0.0239,3879.0322,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
20/03/2020 00:00:00,0.0905,13.0176,18.8963,0.0000,0.0000,27.1825,176.6395,502.2225,1.1190,4.2024,0.2634,0.0239,3877.9570,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
21/03/2020 00:00:00,0.0912,12.7480,18.8005,0.0000,0.0000,27.4004,178.0300,506.8591,1.1190,4.2024,0.2634,0.0239,3876.8817,1516.6667,59.7649,59.7649,0.7195,0.8993,30.4306
