TIME,Goolwa_Flow_m3_s,Mundoo_Flow_m3_s,BoundaryCk_Flow_m3_s,EweIsland_Flow_m3_s,Tauwitchere_Flow_m3_s,Mundoo_Boundary_Flow_m3_s,Goolwa_sal,LakeAlex_sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5
05/09/1990 00:00,0,0,0,192.7893519,559.2824074,0,0.631120703,0.275386719,14.47,0,0,100,0,0
06/09/1990 00:00,77.60416667,0,0,198.6111111,549.3287037,0,0.70833125,0.275,14.47,0,0,100,0,0
07/09/1990 00:00,74.65277778,0,0,191.7013889,530.2546296,0,0.755652734,0.281445313,14.47,0,0,100,0,0
08/09/1990 00:00,74.87268519,0,0,192.9166667,533.6226852,0,0.668635,0.304605469,14.47,0,0,100,0,0
09/09/1990 00:00,73.4837963,0,0,187.9861111,519.9884259,0,0.568755,0.319,14.47,0,0,100,0,0
10/09/1990 00:00,66.57407407,0,0,162.7777778,472.1875,0,0.468875,0.362011719,14.47,0,0,100,0,0
11/09/1990 00:00,57.01388889,6.760185185,0.137962963,145.6597222,402.9398148,6.898148148,0.368995,0.301039063,14.47,0,0,100,0,0
12/09/1990 00:00,61.30787037,7.179861111,0.146527778,155.0694444,428.9236111,7.326388889,0.291952891,0.286773438,14.47,0,0,100,0,0
13/09/1990 00:00,66.50462963,7.781018519,0.158796296,168.8310185,466.9907407,7.939814815,0.30078125,0.286,14.47,0,0,100,0,0
14/09/1990 00:00,76.41203704,8.983333333,0.183333333,194.3402778,537.5810185,9.166666667,0.314465365,0.287074219,14.47,0,0,100,0,0
15/09/1990 00:00,81.93287037,9.663888889,0.197222222,208.7268519,577.3726852,9.861111111,0.31549375,0.290039063,14.47,0,0,100,0,0
16/09/1990 00:00,83.18287037,9.913425926,0.202314815,214.1319444,592.2916667,10.11574074,0.315310417,0.288535156,14.47,0,0,100,0,0
17/09/1990 00:00,127.962963,9.607175926,0.196064815,206.9791667,572.5347222,9.803240741,0.319620898,0.305894531,14.47,0,0,100,0,0
18/09/1990 00:00,123.6921296,9.289583333,0.189583333,201.3541667,556.9675926,9.479166667,0.340828125,0.349464844,14.47,0,0,100,0,0
19/09/1990 00:00,75.90277778,9.108101852,0.18587963,197.2569444,545.6944444,9.293981481,0.353125781,0.367511719,14.47,0,0,100,0,0
20/09/1990 00:00,0,0,0,199.4675926,551.7361111,0,0.325840625,0.330257813,14.47,0,0,100,0,0
21/09/1990 00:00,0,9.879398148,0.20162037,212.650463,588.2175926,10.08101852,0.301479492,0.315376302,14.47,0,0,100,0,0
22/09/1990 00:00,0,9.334953704,0.190509259,201.9675926,558.6689815,9.525462963,0.3023625,0.317625,14.47,0,0,100,0,0
23/09/1990 00:00,0,8.858564815,0.180787037,191.1226852,528.6805556,9.039351852,0.3056625,0.321291667,14.47,0,0,100,0,0
24/09/1990 00:00,0,8.62037037,0.175925926,185.8680556,514.1319444,8.796296296,0.3089625,0.32209375,14.47,0,0,100,0,0
25/09/1990 00:00,0,6.873611111,0.140277778,147.5578704,408.1481481,7.013888889,0.3122625,0.313199219,14.47,0,0,100,0,0
26/09/1990 00:00,35.85648148,7.009722222,0.143055556,151.8402778,420,7.152777778,0.314327148,0.304089844,14.47,0,0,100,0,0
27/09/1990 00:00,38.0787037,7.440740741,0.151851852,160.9722222,445.2314815,7.592592593,0.311746875,0.288621094,14.47,0,0,100,0,0
28/09/1990 00:00,42.62731481,8.336805556,0.170138889,180.2662037,498.6226852,8.506944444,0.309377148,0.291113281,14.47,0,0,100,0,0
29/09/1990 00:00,45.60185185,8.949305556,0.182638889,193.4837963,535.1736111,9.131944444,0.30947125,0.2915,14.47,0,0,100,0,0
30/09/1990 00:00,71.8287037,14.13287037,0.288425926,304.6990741,842.7893519,14.4212963,0.30980125,0.293648438,14.47,0,0,100,0,0
01/10/1990 00:00,0,14.03078704,0.286342593,302.9166667,837.8819444,14.31712963,0.31013125,0.301726563,16.89,0,0,100,0,0
02/10/1990 00:00,120.2546296,14.30300926,0.291898148,308.6342593,853.6689815,14.59490741,0.31046125,0.305722656,16.89,0,0,100,0,0
03/10/1990 00:00,118.7384259,14.2349537,0.290509259,307.5,850.5671296,14.52546296,0.303260977,0.316765625,16.89,0,0,100,0,0
04/10/1990 00:00,0,0,0,0,812.1990741,0,0.267746875,0.310664063,16.89,0,0,100,0,0
05/10/1990 00:00,225.9490741,13.50902778,0.275694444,291.3657407,805.9375,13.78472222,0.235677148,0.298160156,16.89,0,0,100,0,0
06/10/1990 00:00,233.6805556,13.95138889,0.284722222,301.5046296,833.9930556,14.23611111,0.22675125,0.298074219,16.89,0,0,100,0,0
07/10/1990 00:00,227.2337963,13.58842593,0.277314815,293.5300926,811.9444444,13.86574074,0.22004125,0.298890625,16.89,0,0,100,0,0
08/10/1990 00:00,207.3611111,12.36342593,0.252314815,267.1412037,738.9467593,12.61574074,0.21333125,0.286085938,16.89,0,0,100,0,0
09/10/1990 00:00,190.2893519,30.23935185,0.61712963,246.1111111,680.7986111,30.85648148,0.20662125,0.280886719,16.89,0,0,100,0,0
10/10/1990 00:00,167.5925926,9.981481481,0.203703704,212.0601852,586.400463,10.18518519,0.201221797,0.282648438,16.89,0,0,100,0,0
11/10/1990 00:00,191.0416667,11.31990741,0.231018519,245.7291667,679.6990741,11.55092593,0.20075,0.288578125,16.89,0,0,100,0,0
12/10/1990 00:00,217.7893519,12.97592593,0.264814815,280.9027778,776.9675926,13.24074074,0.202218099,0.281273438,16.89,0,0,100,0,0
13/10/1990 00:00,220.9259259,13.19143519,0.269212963,285.9837963,791.0300926,13.46064815,0.20920625,0.281574219,16.89,0,0,100,0,0
14/10/1990 00:00,181.4351852,11.00231481,0.224537037,237.0601852,655.6828704,11.22685185,0.216722917,0.283464844,16.89,0,0,100,0,0
15/10/1990 00:00,142.4074074,10.73009259,0.218981481,227.7314815,629.7916667,10.94907407,0.222234375,0.274699219,16.89,0,0,100,0,0
16/10/1990 00:00,161.6435185,12.06851852,0.246296296,257.4884259,712.1759259,12.31481481,0.22020625,0.270960938,16.89,0,0,100,0,0
17/10/1990 00:00,162.8009259,12.14791667,0.247916667,259.8148148,718.587963,12.39583333,0.220195508,0.274183594,16.89,0,0,100,0,0
18/10/1990 00:00,193.9814815,27.34699074,0.558101852,252.6041667,698.6689815,27.90509259,0.230484375,0.273384375,16.89,0,0,100,0,0
19/10/1990 00:00,151.0416667,11.44467593,0.233564815,247.4652778,684.4675926,11.67824074,0.242744076,0.273771094,16.89,0,0,100,0,0
20/10/1990 00:00,141.7939815,10.62800926,0.216898148,224.2476852,620.1967593,10.84490741,0.25870625,0.272035156,16.89,0,0,100,0,0
21/10/1990 00:00,144.8958333,10.74143519,0.219212963,232.1990741,642.1990741,10.96064815,0.275022917,0.274355469,16.89,0,0,100,0,0
22/10/1990 00:00,224.0972222,45.05277778,0.919444444,226.1921296,625.5555556,45.97222222,0.286058008,0.253859375,16.89,0,0,100,0,0
23/10/1990 00:00,226.6550926,45.69930556,0.932638889,229.7337963,635.3472222,46.63194444,0.277234375,0.245738281,16.89,0,0,100,0,0
24/10/1990 00:00,224.3402778,45.31365741,0.924768519,227.2800926,628.587963,46.23842593,0.264790625,0.236199219,16.89,0,0,100,0,0
25/10/1990 00:00,223.4722222,45.14351852,0.921296296,226.5972222,626.7013889,46.06481481,0.245884375,0.234609375,16.89,0,0,100,0,0
26/10/1990 00:00,223.5300926,45.1662037,0.921759259,226.2268519,625.6944444,46.08796296,0.230530924,0.246232422,16.89,0,0,100,0,0
27/10/1990 00:00,234.1782407,47.44606481,0.968287037,237.5925926,657.1759259,48.41435185,0.2308625,0.248385156,16.89,0,0,100,0,0
28/10/1990 00:00,244.7569444,49.65787037,1.013425926,247.3842593,684.2592593,50.6712963,0.232695833,0.252952734,16.89,0,0,100,0,0
29/10/1990 00:00,255.1388889,51.82430556,1.057638889,258.8425926,715.9259259,52.88194444,0.233392285,0.251461719,16.89,0,0,100,0,0
30/10/1990 00:00,263.3101852,53.82060185,1.09837963,269.0972222,744.3287037,54.91898148,0.229814063,0.250159766,16.89,0,0,100,0,0
31/10/1990 00:00,306.875,62.46365741,1.274768519,305.5092593,844.9537037,63.73842593,0.225826563,0.23753125,16.89,0,0,100,0,0
01/11/1990 00:00,307.9976852,62.58842593,1.277314815,312.349537,863.9467593,63.86574074,0.221839063,0.223244141,19.49,0,0,100,0,0
02/11/1990 00:00,309.6296296,62.87199074,1.283101852,313.900463,868.2060185,64.15509259,0.220062663,0.211234375,19.49,0,0,100,0,0
03/11/1990 00:00,303.3217593,61.48819444,1.254861111,307.8703704,851.5393519,62.74305556,0.2266,0.2151875,19.49,0,0,100,0,0
04/11/1990 00:00,293.5300926,59.19699074,1.208101852,296.3310185,819.5949074,60.40509259,0.233933333,0.218539063,19.49,0,0,100,0,0
05/11/1990 00:00,284.9768519,57.68842593,1.177314815,289.4328704,800.5555556,58.86574074,0.234248438,0.2138125,19.49,0,0,100,0,0
06/11/1990 00:00,291.7013889,59.02685185,1.20462963,290.9490741,804.6643519,60.23148148,0.208175,0.2083125,19.49,0,0,100,0,0
07/11/1990 00:00,251.4583333,50.50856481,1.030787037,255.625,707.0023148,51.53935185,0.185644336,0.204960938,19.49,0,0,100,0,0
08/11/1990 00:00,210.8680556,42.25115741,0.862268519,212.4189815,587.5578704,43.11342593,0.185934375,0.206464844,19.49,0,0,100,0,0
09/11/1990 00:00,184.5486111,36.72731481,0.749537037,178.5763889,493.8657407,37.47685185,0.188105013,0.196625,19.49,0,0,100,0,0
10/11/1990 00:00,189.1435185,37.69143519,0.769212963,188.8541667,522.2916667,38.46064815,0.18913125,0.186699219,19.49,0,0,100,0,0
11/11/1990 00:00,251.3310185,50.50856481,1.030787037,254.2476852,703.125,51.53935185,0.190047917,0.1808125,19.49,0,0,100,0,0
12/11/1990 00:00,277.0486111,55.99837963,1.142824074,282.0601852,780.0925926,57.1412037,0.195028711,0.177460938,19.49,0,0,100,0,0
13/11/1990 00:00,284.7569444,57.75648148,1.178703704,284.0509259,785.625,58.93518519,0.215290625,0.181113281,19.49,0,0,100,0,0
14/11/1990 00:00,271.5740741,54.9662037,1.121759259,274.7800926,760.0231481,56.08796296,0.227025391,0.182574219,19.49,0,0,100,0,0
15/11/1990 00:00,280.2083333,57.28009259,1.168981481,286.2615741,791.7361111,58.44907407,0.201196875,0.187150391,19.49,0,0,100,0,0
16/11/1990 00:00,293.4953704,59.74143519,1.219212963,298.7384259,826.25,60.96064815,0.177805404,0.19009375,19.49,0,0,100,0,0
17/11/1990 00:00,301.3888889,61.13657407,1.247685185,305.6481481,845.3935185,62.38425926,0.1771,0.192306641,19.49,0,0,100,0,0
18/11/1990 00:00,305.8796296,61.88518519,1.262962963,309.7222222,856.6666667,63.14814815,0.178566667,0.194648438,19.49,0,0,100,0,0
19/11/1990 00:00,302.4884259,61.19328704,1.248842593,305.9143519,846.1805556,62.44212963,0.180069141,0.198537109,19.49,0,0,100,0,0
20/11/1990 00:00,271.087963,54.87546296,1.119907407,272.962963,755.0347222,55.99537037,0.18170625,0.182376563,19.49,0,0,100,0,0
21/11/1990 00:00,245.6134259,49.29490741,1.006018519,248.0208333,686.0416667,50.30092593,0.183409961,0.178573828,19.49,0,0,100,0,0
22/11/1990 00:00,254.2939815,51.13240741,1.043518519,256.9328704,423.7615741,52.17592593,0.185315625,0.184078125,19.49,0,0,100,0,0
23/11/1990 00:00,273.2291667,55.06828704,1.123842593,158.2523148,457.4652778,56.19212963,0.186828841,0.177847656,19.49,0,0,100,0,0
24/11/1990 00:00,283.6921296,57.32546296,1.169907407,164.7106481,476.1226852,58.49537037,0.18679375,0.178964844,19.49,0,0,100,0,0
25/11/1990 00:00,294.0856481,59.51458333,1.214583333,170.625,493.2407407,60.72916667,0.186610417,0.171810547,19.49,0,0,100,0,0
26/11/1990 00:00,321.3425926,65.19722222,1.330555556,187.2800926,541.3657407,66.52777778,0.186140625,0.17359375,19.49,0,0,100,0,0
27/11/1990 00:00,332.1180556,67.49976852,1.377546296,192.9282407,557.7777778,68.87731481,0.18459375,0.175806641,19.49,0,0,100,0,0
28/11/1990 00:00,336.3541667,68.36180556,1.395138889,195.625,565.5671296,69.75694444,0.18750918,0.176,19.49,0,0,100,0,0
29/11/1990 00:00,347.5578704,70.70972222,1.443055556,201.8171296,486.2615741,72.15277778,0.207590625,0.176,19.49,0,0,100,0,0
30/11/1990 00:00,389.4791667,131.1090278,2.675694444,30.45138889,900.1967593,133.7847222,0.225179883,0.174925781,19.49,0,0,100,0,0
01/12/1990 00:00,380.3935185,128.6476852,2.625462963,29.58333333,872.2106481,131.2731481,0.22721875,0.171960938,20.91,0,0,100,0,0
02/12/1990 00:00,367.337963,122.4092593,2.498148148,28.50694444,843.6689815,124.9074074,0.22776875,0.1766875,20.91,0,0,100,0,0
03/12/1990 00:00,325.3240741,120.9347222,2.468055556,28.21759259,834.7337963,123.4027778,0.223055078,0.1821875,20.91,0,0,100,0,0
04/12/1990 00:00,273.7962963,118.6208333,2.420833333,27.65046296,818.0439815,121.0416667,0.19855,0.184464844,20.91,0,0,100,0,0
05/12/1990 00:00,127.962963,109.7622685,2.240046296,25.59027778,757.974537,112.0023148,0.17617832,0.177847656,20.91,0,0,100,0,0
06/12/1990 00:00,84.58333333,108.8662037,2.221759259,25.55555556,754.3171296,111.087963,0.168953125,0.180039063,20.91,0,0,100,0,0
07/12/1990 00:00,84.90740741,109.4333333,2.233333333,25.625,757.337963,111.6666667,0.165344466,0.175849609,20.91,0,0,100,0,0
08/12/1990 00:00,83.57638889,108.3671296,2.211574074,25,738.9699074,110.5787037,0.16988125,0.17290625,20.91,0,0,100,0,0
09/12/1990 00:00,78.36805556,100.5634259,2.052314815,23.27546296,688.3564815,102.6157407,0.175197917,0.17015625,20.91,0,0,100,0,0
10/12/1990 00:00,138.2175926,118.3259259,2.414814815,27.74305556,819.3518519,120.7407407,0.179476172,0.16740625,20.91,0,0,100,0,0
11/12/1990 00:00,99.9537037,129.0106481,2.63287037,29.96527778,886.6782407,131.6435185,0.17985,0.165193359,20.91,0,0,100,0,0
12/12/1990 00:00,99.46759259,128.6363426,2.625231481,0,884.7106481,131.2615741,0.181461328,0.166074219,20.91,0,0,100,0,0
13/12/1990 00:00,98.63425926,127.5701389,2.603472222,0,501.1574074,130.1736111,0.18913125,0.170650391,20.91,0,0,100,0,0
14/12/1990 00:00,101.3657407,130.4965278,2.663194444,0,328.2175926,133.1597222,0.195186775,0.172519531,20.91,0,0,100,0,0
15/12/1990 00:00,102.3263889,132.243287,2.698842593,0,351.2037037,134.9421296,0.192991071,0.170693359,20.91,0,0,100,0,0
16/12/1990 00:00,98.04398148,128.8631944,2.629861111,0,129.9189815,131.4930556,0.190005357,0.171574219,20.91,0,0,100,0,0
17/12/1990 00:00,98.21759259,126.9122685,2.590046296,0,113.4606481,129.5023148,0.187019643,0.175613281,20.91,0,0,100,0,0
18/12/1990 00:00,50.97222222,130.9502315,2.672453704,0,163.5300926,133.6226852,0.184033929,0.177074219,20.91,0,0,100,0,0
19/12/1990 00:00,56.43518519,0,0,0,168.1134259,0,0.181048214,0.1821875,20.91,0,0,100,0,0
20/12/1990 00:00,54.18981481,0,0,0,250.0810185,0,0.1780625,0.185539063,20.91,0,0,100,0,0
21/12/1990 00:00,45.12731481,0,0,0,153.1944444,0,0.184575949,0.185109375,20.91,0,0,100,0,0
22/12/1990 00:00,38.81944444,0,0,0,129.8032407,0,0.22680625,0.196839844,20.91,0,0,100,0,0
23/12/1990 00:00,50.37037037,0,0,0,167.6967593,0,0.27245625,0.198,20.91,0,0,100,0,0
24/12/1990 00:00,27.70833333,0,0,0,0,0,0.307925043,0.199074219,20.91,0,0,100,0,0
25/12/1990 00:00,29.1087963,0,0,0,0,0,0.3051125,0.203113281,20.91,0,0,100,0,0
26/12/1990 00:00,28.71527778,0,0,0,0,0,0.298634722,0.2035,20.91,0,0,100,0,0
27/12/1990 00:00,30.18518519,0,0,0,0,0,0.292156944,0.2035,20.91,0,0,100,0,0
28/12/1990 00:00,32.00231481,0,0,0,0,0,0.285679167,0.2035,20.91,0,0,100,0,0
29/12/1990 00:00,32.84722222,0,0,0,0,0,0.279201389,0.2035,20.91,0,0,100,0,0
30/12/1990 00:00,31.41203704,0,0,0,0,0,0.272723611,0.2035,20.91,0,0,100,0,0
31/12/1990 00:00,0,0,0,0,0,0,0.266245833,0.204574219,20.91,0,0,100,0,0
01/01/1991 00:00,0,0,0,0,0,0,0.259768056,0.208613281,22.19,0,0,100,0,0
02/01/1991 00:00,0,0,0,0,0,0,0.252192188,0.209,22.19,0,0,100,0,0
03/01/1991 00:00,0,0,0,0,0,0,0.2404875,0.211148438,22.19,0,0,100,0,0
04/01/1991 00:00,0,0,0,0,0,0,0.234575,0.218152344,22.19,0,0,100,0,0
05/01/1991 00:00,0,0,0,0,0,0,0.2519275,0.215960938,22.19,0,0,100,0,0
06/01/1991 00:00,0,0,0,0,0,0,0.2715075,0.219613281,22.19,0,0,100,0,0
07/01/1991 00:00,0,0,0,0,0,0,0.2910875,0.221074219,22.19,0,0,100,0,0
08/01/1991 00:00,0,0,0,0,0,0,0.3106675,0.225113281,22.19,0,0,100,0,0
09/01/1991 00:00,0,0,0,0,0,0,0.327604922,0.226574219,22.19,0,0,100,0,0
10/01/1991 00:00,0,0,0,0,0,0,0.33460625,0.235984375,22.19,0,0,100,0,0
11/01/1991 00:00,0,0,0,0,0,0,0.339259766,0.251195313,22.19,0,0,100,0,0
12/01/1991 00:00,0,0,0,0,0,0,0.3386625,0.231859375,22.19,0,0,100,0,0
13/01/1991 00:00,0,0,0,0,0,0,0.3375625,0.230183594,22.19,0,0,100,0,0
14/01/1991 00:00,0,0,0,0,0,0,0.339040625,0.245953125,22.19,0,0,100,0,0
15/01/1991 00:00,0,0,0,0,0,0,0.3502125,0.248574219,22.19,0,0,100,0,0
16/01/1991 00:00,0,0,0,0,0,0,0.362097656,0.250464844,22.19,0,0,100,0,0
17/01/1991 00:00,0,0,0,0,0,0,0.373175,0.247070313,22.19,0,0,100,0,0
18/01/1991 00:00,0,0,0,0,0,0,0.382026563,0.259767578,22.19,0,0,100,0,0
19/01/1991 00:00,0,0,0,0,0,0,0.3828,0.250679688,22.19,0,0,100,0,0
20/01/1991 00:00,0,0,0,0,0,0,0.3828,0.248552734,22.19,0,0,100,0,0
21/01/1991 00:00,2.581018519,0,0,0,0,0,0.3828,0.25073125,22.19,0,0,100,0,0
22/01/1991 00:00,3.009259259,0,0,0,0,0,0.3828,0.248453906,22.19,0,0,100,0,0
23/01/1991 00:00,2.233796296,0,0,0,0,0,0.380436719,0.24949375,22.19,0,0,100,0,0
24/01/1991 00:00,2.314814815,0,0,0,0,0,0.3691875,0.246223828,22.19,0,0,100,0,0
25/01/1991 00:00,0,0,0,0,0,0,0.362136328,0.247749219,22.19,0,0,100,0,0
26/01/1991 00:00,0,0,0,0,0,0,0.37406875,0.247538672,22.19,0,0,100,0,0
27/01/1991 00:00,0,0,0,0,0,0,0.38781875,0.2475,22.19,0,0,100,0,0
28/01/1991 00:00,2.384259259,0,0,0,0,0,0.40156875,0.2475,22.19,0,0,100,0,0
29/01/1991 00:00,5.092592593,0,0,0,0,0,0.41531875,0.246425781,22.19,0,0,100,0,0
30/01/1991 00:00,5.324074074,0,0,0,0,0,0.426974023,0.243460938,22.19,0,0,100,0,0
31/01/1991 00:00,94.91898148,0,0,0,0,0,0.430753125,0.246039063,22.19,0,0,100,0,0
01/02/1991 00:00,96.18055556,0,0,0,0,0,0.422301888,0.243460938,21.5,0,0,100,0,0
02/02/1991 00:00,91.88657407,0,0,0,0,0,0.3707,0.247113281,21.5,0,0,100,0,0
03/02/1991 00:00,93.76157407,0,0,0,0,0,0.314966667,0.2475,21.5,0,0,100,0,0
04/02/1991 00:00,46.5162037,0,0,0,0,0,0.273287695,0.248574219,21.5,0,0,100,0,0
05/02/1991 00:00,46.38888889,0,0,0,0,0,0.284453125,0.252613281,21.5,0,0,100,0,0
06/02/1991 00:00,44.86111111,0,0,0,0,0,0.295468164,0.251925781,21.5,0,0,100,0,0
07/02/1991 00:00,44.49074074,0,0,0,0,0,0.28689375,0.247886719,21.5,0,0,100,0,0
08/02/1991 00:00,44.97685185,0,0,0,0,0,0.278269922,0.2475,21.5,0,0,100,0,0
09/02/1991 00:00,44.6875,0,0,0,0,0,0.2765125,0.2475,21.5,0,0,100,0,0
10/02/1991 00:00,43.85416667,0,0,0,0,0,0.2754125,0.2475,21.5,0,0,100,0,0
11/02/1991 00:00,44.59490741,0,0,0,0,0,0.27544043,0.2475,21.5,0,0,100,0,0
12/02/1991 00:00,48.61111111,0,0,0,0,0,0.279709375,0.249648438,21.5,0,0,100,0,0
13/02/1991 00:00,0,0,0,0,0,0,0.283478962,0.257726563,21.5,0,0,100,0,0
14/02/1991 00:00,0,0,0,0,0,0,0.283844196,0.259574219,21.5,0,0,100,0,0
15/02/1991 00:00,0,0,0,0,0,0,0.283883482,0.265761719,21.5,0,0,100,0,0
16/02/1991 00:00,0,0,0,0,0,0,0.283922768,0.273152344,21.5,0,0,100,0,0
17/02/1991 00:00,0,0,0,0,0,0,0.283962054,0.267738281,21.5,0,0,100,0,0
18/02/1991 00:00,0,0,0,0,0,0,0.284001339,0.263570313,21.5,0,0,100,0,0
19/02/1991 00:00,0,0,0,0,0,0,0.284040625,0.278630859,21.5,0,0,100,0,0
20/02/1991 00:00,0,0,0,0,0,0,0.284079911,0.282510938,21.5,0,0,100,0,0
21/02/1991 00:00,0,0,0,0,0,0,0.284119196,0.290567578,21.5,0,0,100,0,0
22/02/1991 00:00,0,0,0,0,0,0,0.284158482,0.273637891,21.5,0,0,100,0,0
23/02/1991 00:00,0,0,0,0,0,0,0.284197768,0.275150391,21.5,0,0,100,0,0
24/02/1991 00:00,0,0,0,0,0,0,0.284237054,0.271429297,21.5,0,0,100,0,0
25/02/1991 00:00,0,0,0,0,0,0,0.284276339,0.272142578,21.5,0,0,100,0,0
26/02/1991 00:00,0,0,0,0,0,0,0.284315625,0.279477344,21.5,0,0,100,0,0
27/02/1991 00:00,0,0,0,0,0,0,0.285765206,0.284547656,21.5,0,0,100,0,0
28/02/1991 00:00,0,0,0,0,0,0,0.2925175,0.278325781,21.5,0,0,100,0,0
01/03/1991 00:00,0,0,0,0,0,0,0.2997775,0.281608594,20.08,0,0,100,0,0
02/03/1991 00:00,0,0,0,0,0,0,0.3070375,0.287426563,20.08,0,0,100,0,0
03/03/1991 00:00,0,0,0,0,0,0,0.3142975,0.276160156,20.08,0,0,100,0,0
04/03/1991 00:00,0,0,0,0,0,0,0.320139531,0.277148438,20.08,0,0,100,0,0
05/03/1991 00:00,0,0,0,0,8.240740741,0,0.32065,0.284152344,20.08,0,0,100,0,0
06/03/1991 00:00,0,0,0,0,7.824074074,0,0.320607031,0.281960938,20.08,0,0,100,0,0
07/03/1991 00:00,0,0,0,0,7.615740741,0,0.3204025,0.285076172,20.08,0,0,100,0,0
08/03/1991 00:00,0,0,0,0,6.93287037,0,0.3201825,0.28290625,20.08,0,0,100,0,0
09/03/1991 00:00,0,0,0,0,7.175925926,0,0.3199625,0.282841797,20.08,0,0,100,0,0
10/03/1991 00:00,0,0,0,0,7.152777778,0,0.3197425,0.289652344,20.08,0,0,100,0,0
11/03/1991 00:00,0,0,0,0,7.615740741,0,0.320720254,0.289609375,20.08,0,0,100,0,0
12/03/1991 00:00,0,0,0,0,7.800925926,0,0.326201563,0.299191406,20.08,0,0,100,0,0
13/03/1991 00:00,0,0,0,0,7.916666667,0,0.332114063,0.292273438,20.08,0,0,100,0,0
14/03/1991 00:00,0,0,0,0,0,0,0.338026563,0.290962891,20.08,0,0,100,0,0
15/03/1991 00:00,0,0,0,0,7.777777778,0,0.343106543,0.28840625,20.08,0,0,100,0,0
16/03/1991 00:00,0,0,0,0,6.898148148,0,0.34505625,0.285119141,20.08,0,0,100,0,0
17/03/1991 00:00,0,0,0,0,7.731481481,0,0.34670625,0.281960938,20.08,0,0,100,0,0
18/03/1991 00:00,0,0,0,0,7.777777778,0,0.34835625,0.285613281,20.08,0,0,100,0,0
19/03/1991 00:00,0,0,0,0,7.951388889,0,0.35000625,0.286,20.08,0,0,100,0,0
20/03/1991 00:00,0,0,0,0,7.604166667,0,0.351591797,0.286,20.08,0,0,100,0,0
21/03/1991 00:00,0,0,0,0,7.291666667,0,0.352935,0.286,20.08,0,0,100,0,0
22/03/1991 00:00,0,0,0,0,5.636574074,0,0.354255,0.287933594,20.08,0,0,100,0,0
23/03/1991 00:00,0,0,0,0,5.347222222,0,0.355575,0.295955859,20.08,0,0,100,0,0
24/03/1991 00:00,0,0,0,0,6.25,0,0.356895,0.298727344,20.08,0,0,100,0,0
25/03/1991 00:00,0,0,0,0,7.24537037,0,0.357312656,0.297459766,20.08,0,0,100,0,0
26/03/1991 00:00,0,0,0,0,6.886574074,0,0.3543375,0.302035938,20.08,0,0,100,0,0
27/03/1991 00:00,0,0,0,0,7.164351852,0,0.351682031,0.301425781,20.08,0,0,100,0,0
28/03/1991 00:00,0,0,0,0,0,0,0.35145,0.297386719,20.08,0,0,100,0,0
29/03/1991 00:00,0,0,0,0,0,0,0.35145,0.296785156,20.08,0,0,100,0,0
30/03/1991 00:00,0,0,0,0,0,0,0.35145,0.296514453,20.08,0,0,100,0,0
31/03/1991 00:00,0,0,0,0,0,0,0.35145,0.298886328,20.08,0,0,100,0,0
01/04/1991 00:00,0,0,0,0,0,0,0.35145,0.300373047,17.41,0,0,100,0,0
02/04/1991 00:00,64.0162037,0,0,0,0,0,0.35145,0.299960547,17.41,0,0,100,0,0
03/04/1991 00:00,71.04166667,0,0,0,0,0,0.34914043,0.302267969,17.41,0,0,100,0,0
04/04/1991 00:00,69.9537037,0,0,0,0,0,0.338146875,0.301962891,17.41,0,0,100,0,0
05/04/1991 00:00,70.33564815,0,0,0,0,0,0.328631445,0.300158203,17.41,0,0,100,0,0
06/04/1991 00:00,69.74537037,0,0,0,0,0,0.3278,0.300665234,17.41,0,0,100,0,0
07/04/1991 00:00,64.76851852,0,0,0,0,0,0.3278,0.300875781,17.41,0,0,100,0,0
08/04/1991 00:00,67.80092593,0,0,0,0,0,0.328605664,0.302749219,17.41,0,0,100,0,0
09/04/1991 00:00,68.03240741,0,0,0,0,0,0.332440625,0.304042578,17.41,0,0,100,0,0
10/04/1991 00:00,33.37962963,0,0,0,0,0,0.335008008,0.309658594,17.41,0,0,100,0,0
11/04/1991 00:00,31.27314815,0,0,0,0,0,0.33171875,0.308158984,17.41,0,0,100,0,0
12/04/1991 00:00,0,0,0,0,0,0,0.328620703,0.303170313,17.41,0,0,100,0,0
13/04/1991 00:00,0,0,0,0,0,0,0.32835,0.312533203,17.41,0,0,100,0,0
14/04/1991 00:00,0,0,0,0,0,0,0.32835,0.314574219,17.41,0,0,100,0,0
15/04/1991 00:00,0,0,0,0,0,0,0.328242578,0.321835938,17.41,0,0,100,0,0
16/04/1991 00:00,0,0,0,0,0,0,0.32773125,0.331117188,17.41,0,0,100,0,0
17/04/1991 00:00,0,0,0,0,0,0,0.327557227,0.320160156,17.41,0,0,100,0,0
18/04/1991 00:00,0,0,0,0,0,0,0.328796875,0.319,17.41,0,0,100,0,0
19/04/1991 00:00,0,0,0,0,0,0,0.330225586,0.317925781,17.41,0,0,100,0,0
20/04/1991 00:00,0,0,0,0,0,0,0.33185625,0.314960938,17.41,0,0,100,0,0
21/04/1991 00:00,0,0,0,0,0,0,0.33350625,0.3196875,17.41,0,0,100,0,0
22/04/1991 00:00,0,0,0,0,0,0,0.335693359,0.323576172,17.41,0,0,100,0,0
23/04/1991 00:00,0,0,0,0,0,0,0.3399,0.32140625,17.41,0,0,100,0,0
