Date,T.Max,T.Min,Rain,Evap,Radn,VP,RHmaxT,RHminT,Tav,Rhav
12/12/2015 00:00,21.7,8.9,0,5.9,28,9.3,35.8,81.6,15.30,58.7
13/12/2015 00:00,28.3,8.8,0,5.7,27.3,10.7,27.8,94.5,18.55,61.15
14/12/2015 00:00,31.7,11.4,0,7.6,23.5,11.8,25.2,87.6,21.55,56.4
15/12/2015 00:00,34.5,16.9,0,7.6,24.2,13.3,24.3,69.1,25.70,46.7
16/12/2015 00:00,37.2,18.9,0,9.3,30,11.4,18,52.2,28.05,35.1
17/12/2015 00:00,41.4,19.2,0,10.9,32,12.1,15.2,54.4,30.30,34.8
18/12/2015 00:00,36.3,18.8,0,11.1,27.7,17.6,29.1,81.1,27.55,55.1
19/12/2015 00:00,40.3,19.1,0,10.5,19.1,18.3,24.4,82.8,29.70,53.6
20/12/2015 00:00,23.1,19.3,4.2,6.3,18.4,18.8,66.5,84,21.20,75.25
21/12/2015 00:00,22.7,14.2,0.4,6.5,22,12.8,46.4,79.1,18.45,62.75
22/12/2015 00:00,26,10.2,0,7.2,31.1,10.6,31.5,85.2,18.10,58.35
23/12/2015 00:00,27.1,11,0,8,31.6,14,39,100,19.05,69.5
24/12/2015 00:00,38,11.8,0,10.5,31.6,13.7,20.7,99,24.90,59.85
25/12/2015 00:00,36.1,20.6,0,10.2,19.8,10.8,18.1,44.5,28.35,31.3
26/12/2015 00:00,20.8,14.4,1,7.6,28,11.4,46.4,69.5,17.60,57.95
27/12/2015 00:00,22.5,7.6,0,7.3,31.3,10.1,37.1,96.8,15.05,66.95
28/12/2015 00:00,28.2,9.2,0,7.6,31.8,11.4,29.8,98,18.70,63.9
29/12/2015 00:00,32.5,11.5,0,6.4,32,14.8,30.3,100,22.00,65.15
30/12/2015 00:00,37.2,14.5,0,9.9,25.1,11.8,18.6,71.5,25.85,45.05
31/12/2015 00:00,39.4,20.1,0,10.9,26,8,11.2,34,29.75,22.6
01/01/2016 00:00,26.3,17.9,0,6.7,19.2,18.8,55,91.7,22.10,73.35
02/01/2016 00:00,24.4,15,0,6.2,25.9,12.9,42.2,75.7,19.70,58.95
03/01/2016 00:00,27.3,15.8,0,5.9,27,16.7,46,93.1,21.55,69.55
04/01/2016 00:00,28.6,15.5,0,7.6,25,16.5,42.2,93.8,22.05,68
05/01/2016 00:00,30,16.4,0,9.2,29.1,19.1,45,100,23.20,72.5
06/01/2016 00:00,25.5,13.7,0,9.2,27.6,18.2,55.8,100,19.60,77.9
07/01/2016 00:00,25.3,14.4,0,8.4,28.8,14.6,45.3,89.1,19.85,67.2
08/01/2016 00:00,24,11.7,0,6.9,26.9,12.3,41.2,89.5,17.85,65.35
09/01/2016 00:00,28.9,11.8,0,7.7,28.7,13.8,34.7,99.8,20.35,67.25
10/01/2016 00:00,34.6,12.8,0,5.6,21.9,12.1,22,81.9,23.70,51.95
11/01/2016 00:00,33,20.2,0,6.6,22.6,11.5,22.9,48.6,26.60,35.75
12/01/2016 00:00,35.1,16,0.6,8.8,30.1,18.4,32.5,100,25.55,66.25
13/01/2016 00:00,34.5,18.8,0,8.8,20.6,15.4,28.2,71,26.65,49.6
14/01/2016 00:00,21.5,16.1,0,8.2,22.6,12.8,49.9,70,18.80,59.95
15/01/2016 00:00,22.6,8.4,0,7.1,30.3,9.9,36.1,89.9,15.50,63
16/01/2016 00:00,26.7,10,0,6.8,26.4,10.7,30.6,87.2,18.35,58.9
17/01/2016 00:00,34.5,12.4,0,10.2,30.3,11.2,20.5,77.8,23.45,49.15
18/01/2016 00:00,32.3,14.5,0,10.8,30,15.6,32.3,94.5,23.40,63.4
19/01/2016 00:00,34.9,14.2,0,9.2,19.1,11.8,21.1,72.9,24.55,47
20/01/2016 00:00,31.8,23.2,0,9.3,26.1,21.3,45.3,74.9,27.50,60.1
21/01/2016 00:00,31.7,17,0,6.9,21.9,17.9,38.3,92.4,24.35,65.35
22/01/2016 00:00,28.5,19.4,11.6,5.7,19.8,23.8,61.2,100,23.95,80.6
23/01/2016 00:00,23.9,17,0.2,6.4,22,15.8,53.3,81.6,20.45,67.45
24/01/2016 00:00,23.6,13.1,0,4.9,27,15.5,53.2,100,18.35,76.6
25/01/2016 00:00,25.6,14.5,0,8.2,27.8,15.6,47.5,94.5,20.05,71
26/01/2016 00:00,27.8,12.3,0,6,23.3,14,37.5,97.9,20.05,67.7
27/01/2016 00:00,31.1,17.5,0,9.3,23,19.4,42.9,97.1,24.30,70
28/01/2016 00:00,24.3,16.7,0,6.8,20.2,16.7,55,87.9,20.50,71.45
29/01/2016 00:00,18.7,11.9,0.2,2.8,15.7,12.3,57.1,88.3,15.30,72.7
30/01/2016 00:00,22.5,11.9,53.2,4.4,20.4,14.9,54.7,100,17.20,77.35
31/01/2016 00:00,22.4,12.5,0,6,19,17.4,64.3,100,17.45,82.15
01/02/2016 00:00,28.3,15.7,0.2,6.9,26.5,18.4,47.8,100,22.00,73.9
02/02/2016 00:00,22.4,17.9,0,5.3,10.7,18.5,68.3,90.3,20.15,79.3
03/02/2016 00:00,22,15.4,40.6,7.7,22,16,60.5,91.5,18.70,76
04/02/2016 00:00,22.8,14.4,0,7,25.3,13.3,47.9,81.1,18.60,64.5
05/02/2016 00:00,25.3,11.8,0,5.9,28.7,13.7,42.5,99,18.55,70.75
06/02/2016 00:00,31.2,14.7,0,6.4,28.6,18.7,41.2,100,22.95,70.6
07/02/2016 00:00,25.9,16.2,0,6.9,28.3,17.9,53.6,97.3,21.05,75.45
08/02/2016 00:00,25,14.4,0,7.4,26.9,15.4,48.6,93.9,19.70,71.25
09/02/2016 00:00,27.8,12.2,0,7.5,28.2,15.9,42.6,100,20.00,71.3
10/02/2016 00:00,26,13.4,0,6.6,26.4,16.4,48.8,100,19.70,74.4
11/02/2016 00:00,25.8,13.9,0,6.6,27.3,15.4,46.4,97,19.85,71.7
12/02/2016 00:00,30.6,13,0,6.9,27.8,15.5,35.3,100,21.80,67.65
13/02/2016 00:00,24.7,13.5,0,5.6,19.4,18.3,58.8,100,19.10,79.4
14/02/2016 00:00,23.7,12.7,0,5.8,23.3,16.1,55,100,18.20,77.5
15/02/2016 00:00,23.5,12,0,5.7,21,14.8,51.1,100,17.75,75.55
16/02/2016 00:00,21.8,14.5,0.4,7.5,23.7,13,49.8,78.8,18.15,64.3
17/02/2016 00:00,22.1,10.4,0,4.1,17.4,13.3,50,100,16.25,75
18/02/2016 00:00,24.2,13.7,0,5.4,23.9,17.5,58,100,18.95,79
19/02/2016 00:00,21.2,15.7,1,4.3,15.1,18,71.5,100,18.45,85.75
20/02/2016 00:00,22.5,8.2,0,5.1,23.3,10.8,39.6,99.4,15.35,69.5
21/02/2016 00:00,32.4,9.7,0,5.9,23.5,13.1,26.9,100,21.05,63.45
22/02/2016 00:00,35.9,17.3,0,5.9,15.2,13.2,22.3,66.9,26.60,44.6
23/02/2016 00:00,35.5,19.5,0,6.7,14.6,17.2,29.8,75.9,27.50,52.85
24/02/2016 00:00,24.5,19.2,0.4,2.4,9,20.2,65.7,90.8,21.85,78.25
25/02/2016 00:00,25,17.4,0.6,5.8,21.2,19.6,61.9,98.7,21.20,80.3
26/02/2016 00:00,23.8,13.5,0,4.3,21.7,16.7,56.7,100,18.65,78.35
27/02/2016 00:00,24.6,12,0,5.6,23.8,17.1,55.3,100,18.30,77.65
28/02/2016 00:00,24.2,12.7,0,5,22.3,15.3,50.7,100,18.45,75.35
29/02/2016 00:00,26.4,10.8,0,4.5,24.1,15.1,43.9,100,18.60,71.95
01/03/2016 00:00,31.7,12.6,0,6.9,18.4,13.2,28.2,90.5,22.15,59.35
02/03/2016 00:00,26.8,14.9,0,6.6,22.8,19.1,54.2,100,20.85,77.1
03/03/2016 00:00,25.7,14.7,1.4,6,23.7,16.5,50,98.7,20.20,74.35
04/03/2016 00:00,27,14.6,0,6.1,23.8,17.7,49.7,100,20.80,74.85
05/03/2016 00:00,27.9,15,0,4.4,20,18,47.9,100,21.45,73.95
06/03/2016 00:00,33.1,18,0,5,18.1,19,37.6,92.1,25.55,64.85
07/03/2016 00:00,29.5,18.9,2.6,6.1,13,19,46.1,87.1,24.20,66.6
08/03/2016 00:00,34.7,17.5,0,6.2,19.7,18.9,34.2,94.6,26.10,64.4
09/03/2016 00:00,26.7,19.5,0,1.9,11.9,20.8,59.4,91.8,23.10,75.6
10/03/2016 00:00,26,19.3,9.4,3,9.7,22.7,67.5,100,22.65,83.75
11/03/2016 00:00,28.9,17.9,0.4,3.7,17.8,21.8,54.7,100,23.40,77.35
12/03/2016 00:00,24.5,16.3,0,3.3,16,20,65.1,100,20.40,82.55
13/03/2016 00:00,26.3,15.1,0,3.4,18.5,19.2,56.1,100,20.70,78.05
14/03/2016 00:00,22.5,15.6,0,4.9,16.3,16.7,61.3,94.3,19.05,77.8
15/03/2016 00:00,24.2,12.4,0,5.5,21.9,15.7,52,100,18.30,76
16/03/2016 00:00,33.3,11.4,0,6.7,21.4,17,33.2,100,22.35,66.6
17/03/2016 00:00,34.4,16.7,0,7.6,16.8,15.5,28.5,81.6,25.55,55.05
18/03/2016 00:00,19.8,12.6,15.2,4.7,18.2,11.6,50.3,79.6,16.20,64.95
19/03/2016 00:00,20.7,11.3,0,3.7,13.5,13.9,57,100,16.00,78.5
20/03/2016 00:00,21,8.9,0,3.5,14.5,11.8,47.5,100,14.95,73.75
21/03/2016 00:00,23.2,8.7,0,4.1,21.2,12.4,43.6,100,15.95,71.8
22/03/2016 00:00,29.5,9.7,0,5.1,21,13.3,32.3,100,19.60,66.15
23/03/2016 00:00,21.5,15.2,0,3.2,9.2,16.7,65.2,96.7,18.35,80.95
24/03/2016 00:00,23.7,14.2,0,2.6,8.4,16.7,57,100,18.95,78.5
25/03/2016 00:00,21.3,12.4,0,3.6,16.5,12.8,50.6,89,16.85,69.8
26/03/2016 00:00,21.7,10.4,0.2,2.2,10,14,54,100,16.05,77
27/03/2016 00:00,20.8,13.4,0.6,3.4,11.8,14.3,58.2,93.1,17.10,75.65
28/03/2016 00:00,18.6,10.7,0,2.9,9.1,10.5,49,81.7,14.65,65.35
29/03/2016 00:00,20,9.1,0,3.7,7.6,11.5,49.2,99.6,14.55,74.4
30/03/2016 00:00,20.8,9.2,0,2.6,9,11.8,48.1,100,15.00,74.05
31/03/2016 00:00,24,9.7,0,3.3,16.8,13.6,45.6,100,16.85,72.8
01/04/2016 00:00,25.7,11.5,0,3.7,13.6,10.3,31.2,76,18.60,53.6
02/04/2016 00:00,21.1,15.1,0,4.3,16.2,17.4,69.6,100,18.10,84.8
03/04/2016 00:00,21.3,7.2,0,2.6,14.4,11.5,45.4,100,14.25,72.7
04/04/2016 00:00,25.9,6.5,0,4.3,18.4,11,32.9,100,16.20,66.45
05/04/2016 00:00,25.8,13.3,0,4.4,13,10.9,32.8,71.4,19.55,52.1
06/04/2016 00:00,19.9,13.4,1.7,3.4,11,14.8,63.7,96.3,16.65,80
07/04/2016 00:00,20.6,6.6,0,2.6,9,11.8,48.7,100,13.60,74.35
08/04/2016 00:00,21.4,7.8,0,2.1,15.1,13.9,54.6,100,14.60,77.3
09/04/2016 00:00,21.7,9.2,0,2.1,12.8,16.3,62.8,100,15.45,81.4
10/04/2016 00:00,21.6,13,0,2.1,12.9,12.5,48.5,83.5,17.30,66
11/04/2016 00:00,21,14,0.2,2.7,11,16.7,67.2,100,17.50,83.6
12/04/2016 00:00,21,12.9,0,2.7,12.1,15.6,62.8,100,16.95,81.4
13/04/2016 00:00,21.2,8.2,0,2.3,13.3,13.9,55.2,100,14.70,77.6
14/04/2016 00:00,25.3,7.8,0,3.4,13.4,14,43.4,100,16.55,71.7
15/04/2016 00:00,28.2,10,0,2.4,10.8,13.6,35.6,100,19.10,67.8
16/04/2016 00:00,19.5,12.4,0,3.2,11.8,17.1,75.5,100,15.95,87.75
17/04/2016 00:00,19.9,7.6,0,2.7,16.4,8.7,37.5,83.4,13.75,60.45
18/04/2016 00:00,23.6,5.1,0,2.9,12.7,11,37.8,100,14.35,68.9
19/04/2016 00:00,29.1,9.4,0,4.7,14.7,11.7,29,99.3,19.25,64.15
20/04/2016 00:00,30.9,14,0,4.3,10.6,10.2,22.8,63.8,22.45,43.3
21/04/2016 00:00,21.1,15.9,1.4,2.7,6.7,18.8,75.2,100,18.50,87.6
22/04/2016 00:00,18.2,10.8,0,3.5,11.7,12.1,57.9,93.5,14.50,75.7
23/04/2016 00:00,19.9,7.4,0,2.4,13.1,10.3,44.3,100,13.65,72.15
24/04/2016 00:00,23.2,8.3,0,3.3,15.3,12.7,44.7,100,15.75,72.35
25/04/2016 00:00,27.8,8.8,0,4.1,15.7,10.7,28.6,94.5,18.30,61.55
26/04/2016 00:00,28.6,11.1,0,7.5,13.9,11.3,28.9,85.6,19.85,57.25
27/04/2016 00:00,25.1,17,0.4,5.5,6.5,11.6,36.4,59.9,21.05,48.15
28/04/2016 00:00,22.3,15.1,1.4,3.4,6.6,17.8,66.1,100,18.70,83.05
29/04/2016 00:00,22,15.8,1.3,1.4,9.8,17.8,67.4,99.2,18.90,83.3
30/04/2016 00:00,24.9,12.3,0.3,5.1,14.6,15.3,48.6,100,18.60,74.3
01/05/2016 00:00,18,11,1.8,2.8,11.9,12.8,62.1,97.6,14.50,79.85
02/05/2016 00:00,20.3,10,0,3.4,10.2,12.8,53.8,100,15.15,76.9
03/05/2016 00:00,19.7,14.5,0,3,5.5,15.2,66.3,92.1,17.10,79.2
04/05/2016 00:00,18.2,10.3,3.2,2.5,6,13.9,66.5,100,14.25,83.25
05/05/2016 00:00,23.4,13.3,0,3.8,12.6,14.9,51.8,97.6,18.35,74.7
06/05/2016 00:00,22.3,10.9,0,2.6,11.4,17,63.2,100,16.60,81.6
07/05/2016 00:00,21.2,8.7,0,1.4,4.2,13.8,54.8,100,14.95,77.4
08/05/2016 00:00,19,13.3,1.4,1,4.1,16.5,75.1,100,16.15,87.55
09/05/2016 00:00,19,11.4,0.4,2.4,6.8,12.6,57.4,93.5,15.20,75.45
10/05/2016 00:00,18.1,13.6,6.2,3.3,8.7,12.6,60.7,81,15.85,70.85
11/05/2016 00:00,18.9,12.9,0.4,2.6,6.6,13.8,63.2,92.8,15.90,78
12/05/2016 00:00,20.9,14,0.1,2.2,6,16.9,68.4,100,17.45,84.2
13/05/2016 00:00,22.5,11.7,0,2.6,12.1,15,55.1,100,17.10,77.55
14/05/2016 00:00,22,9.6,0,2.9,10.5,12.7,48.1,100,15.80,74.05
15/05/2016 00:00,20.7,11.7,0,1.9,11.1,17.4,71.3,100,16.20,85.65
16/05/2016 00:00,21.5,7.8,0,2.7,8.6,12.7,49.5,100,14.65,74.75
17/05/2016 00:00,19.7,12.5,0,2.4,7.1,13.6,59.3,93.9,16.10,76.6
18/05/2016 00:00,20.3,11.9,2,2.3,10.7,15,63,100,16.10,81.5
19/05/2016 00:00,19.6,13.1,0,1.9,6.2,15,65.8,99.6,16.35,82.7
20/05/2016 00:00,18.1,13,3.8,0.8,4,15.4,74.2,100,15.55,87.1
21/05/2016 00:00,22.5,11.8,0.1,3.5,9.7,13.8,50.7,99.8,17.15,75.25
22/05/2016 00:00,21.1,12.7,0,3.3,6,13.3,53.2,90.6,16.90,71.9
23/05/2016 00:00,19.1,11.3,5.2,2,10.2,12.7,57.5,94.9,15.20,76.2
24/05/2016 00:00,19.9,8.6,0,2.7,10.3,13.6,58.6,100,14.25,79.3
25/05/2016 00:00,16.1,10.4,3,1.5,3.2,12.6,68.9,100,13.25,84.45
26/05/2016 00:00,17,10.1,5.2,2.6,8.8,13.3,68.7,100,13.55,84.35
27/05/2016 00:00,16.1,8.9,5.2,1.7,6,13.4,73.3,100,12.50,86.65
28/05/2016 00:00,15.9,7.2,12.8,1.7,8.2,10.8,59.8,100,11.55,79.9
29/05/2016 00:00,15.1,5.7,0,1.5,8.8,9.8,57.1,100,10.40,78.55
30/05/2016 00:00,15,8,0,1.3,4.3,10.8,63.4,100,11.50,81.7
31/05/2016 00:00,15.9,9.5,2.4,1.4,5.2,11.3,62.6,95.2,12.70,78.9
01/06/2016 00:00,18.2,9.6,0.8,1.2,9.8,12.7,60.8,100,13.90,80.4
02/06/2016 00:00,17.4,6.4,0,0.7,7.1,10.5,52.9,100,11.90,76.45
03/06/2016 00:00,17.1,6.1,0,1.6,9,9.5,48.7,100,11.60,74.35
04/06/2016 00:00,16.5,3.5,0,1.2,10.1,8.9,47.4,100,10.00,73.7
05/06/2016 00:00,15.6,4.8,0,1.6,4.8,11.9,67.2,100,10.20,83.6
06/06/2016 00:00,16.5,10,9.8,1.7,7,13.5,72,100,13.25,86
07/06/2016 00:00,15.9,11.2,3.8,1.7,7.3,13.8,76.4,100,13.55,88.2
08/06/2016 00:00,16.4,9.6,4.2,1.7,5,12.6,67.6,100,13.00,83.8
09/06/2016 00:00,15.4,10.1,1.6,1.6,4.9,14.9,85.2,100,12.75,92.6
10/06/2016 00:00,16.2,9.2,2,1.3,4.8,13.1,71.2,100,12.70,85.6
11/06/2016 00:00,15.8,9.2,3.2,1.4,8.4,12.6,70.2,100,12.50,85.1
12/06/2016 00:00,15.2,5.6,0,0.9,8,10.2,59.1,100,10.40,79.55
13/06/2016 00:00,13.5,2.3,0,1.3,10.3,8.2,53,100,7.90,76.5
14/06/2016 00:00,19.2,4,0,1.3,10.4,10.1,45.4,100,11.60,72.7
15/06/2016 00:00,17.8,5.2,0,2.8,10,9.9,48.6,100,11.50,74.3
16/06/2016 00:00,15,9.4,1.2,1.1,3.7,12.4,72.8,100,12.20,86.4
17/06/2016 00:00,16,10.8,1.2,0.7,3.1,15.1,83.1,100,13.40,91.55
18/06/2016 00:00,14.2,6.4,0.2,1.6,6.8,9,55.6,93.7,10.30,74.65
19/06/2016 00:00,14.6,6.8,0,1.3,7,10.3,62,100,10.70,81
20/06/2016 00:00,15.3,6.6,0,1.2,6.5,12.3,70.8,100,10.95,85.4
21/06/2016 00:00,15.9,8.4,4.8,1.5,5.1,13,72,100,12.15,86
22/06/2016 00:00,16.3,9.3,7.4,2,7.6,12.7,68.6,100,12.80,84.3
23/06/2016 00:00,14.1,10.4,0,2.6,4.7,12.5,77.7,99.2,12.25,88.45
24/06/2016 00:00,12.3,5.4,15.6,1.2,8,8.7,60.9,97.1,8.85,79
25/06/2016 00:00,13.9,5.4,3.6,0.5,6.9,9.7,61.1,100,9.65,80.55
26/06/2016 00:00,13.5,6.6,0,1.1,4.5,9.7,62.7,99.6,10.05,81.15
27/06/2016 00:00,15.7,7.3,2.2,1,9.2,11.4,64,100,11.50,82
28/06/2016 00:00,16.2,8.8,0,1.5,8.1,12.5,67.9,100,12.50,83.95
29/06/2016 00:00,13.9,5.3,0,1.7,5.8,8.4,52.9,94.4,9.60,73.65
30/06/2016 00:00,13.8,7.8,0.8,2,6.8,12.1,76.7,100,10.80,88.35
01/07/2016 00:00,14.9,7.9,5.6,0.8,5.2,11.4,67.3,100,11.40,83.65
02/07/2016 00:00,16.4,9.5,2,1,7.6,13.1,70.3,100,12.95,85.15
03/07/2016 00:00,16,8.3,0.2,1.2,6,12.1,66.6,100,12.15,83.3
04/07/2016 00:00,12,9.5,0,1.5,4.1,11.6,82.8,97.8,10.75,90.3
05/07/2016 00:00,13.7,7.6,9.4,1.1,5.2,11.3,72.1,100,10.65,86.05
06/07/2016 00:00,15,5.3,0.2,1.1,6.4,11.9,69.8,100,10.15,84.9
07/07/2016 00:00,14.3,3.1,0,0.8,7,10.4,63.8,100,8.70,81.9
08/07/2016 00:00,14.5,4.3,0,1.1,10.1,9.4,57,100,9.40,78.5
09/07/2016 00:00,12.9,2.1,0,1.7,5.8,8.3,55.8,100,7.50,77.9
10/07/2016 00:00,13.6,4.9,6.6,1.4,4.6,12,77.1,100,9.25,88.55
11/07/2016 00:00,15.3,9.6,0.1,2.1,4.6,11.7,67.3,97.9,12.45,82.6
12/07/2016 00:00,11.7,7,13.4,2.1,6.7,8.7,63.3,86.9,9.35,75.1
13/07/2016 00:00,13.6,5.3,7,1.4,8.4,9.6,61.7,100,9.45,80.85
14/07/2016 00:00,14.8,6.4,2.8,0.9,6.8,10.7,63.6,100,10.60,81.8
15/07/2016 00:00,14.4,8,0.2,0.9,8.2,10.2,62.2,95.1,11.20,78.65
16/07/2016 00:00,15.1,2.1,0,1.3,11.2,8.3,48.4,100,8.60,74.2
17/07/2016 00:00,16.4,2.6,0,1.7,9.2,9,48.3,100,9.50,74.15
18/07/2016 00:00,18.1,7.4,0,1.5,7.9,11,53,100,12.75,76.5
19/07/2016 00:00,15.1,9.8,0,0.7,4.7,12.7,74,100,12.45,87
20/07/2016 00:00,15.9,10,1.4,1.1,6.6,12.7,70.3,100,12.95,85.15
21/07/2016 00:00,20.7,10.6,0,2.5,7.5,15.2,62.3,100,15.65,81.15
22/07/2016 00:00,16.2,12.8,2,3.2,6.9,14,76.1,94.8,14.50,85.45
23/07/2016 00:00,13.2,8.1,6.6,1.7,8.9,9.2,60.7,85.2,10.65,72.95
24/07/2016 00:00,12.2,4.9,2.2,2,7.1,11,77.5,100,8.55,88.75
25/07/2016 00:00,14.5,6.9,8.4,1.7,7,11.9,72.1,100,10.70,86.05
26/07/2016 00:00,13.1,6.9,10.2,1.5,5.3,10.2,67.7,100,10.00,83.85
27/07/2016 00:00,14.5,8.3,7.4,1.7,5.3,9.1,55.1,83.2,11.40,69.15
28/07/2016 00:00,14.6,9.4,0.5,1.2,4.8,11.1,66.8,94.2,12.00,80.5
29/07/2016 00:00,15.4,10.1,0,1.4,5.8,12.7,72.6,100,12.75,86.3
30/07/2016 00:00,15.6,7.3,0,1.7,6.2,11.1,62.7,100,11.45,81.35
31/07/2016 00:00,17.8,6.6,3.2,2.3,7.7,13.4,65.8,100,12.20,82.9
01/08/2016 00:00,14.4,11.3,6.2,2.1,5.2,13.7,83.6,100,12.85,91.8
02/08/2016 00:00,14.6,7.6,3.8,1.6,9.6,10.8,65,100,11.10,82.5
03/08/2016 00:00,14.2,5.5,1,1.6,6.3,11.1,68.6,100,9.85,84.3
04/08/2016 00:00,14.1,6.1,0,1.4,7.2,10.9,67.8,100,10.10,83.9
05/08/2016 00:00,13.5,4.8,0,1.1,6.1,9.4,60.8,100,9.15,80.4
06/08/2016 00:00,16.6,2.3,0,0.9,11.2,9.3,49.3,100,9.45,74.65
07/08/2016 00:00,17.8,4.6,0,2.3,11.7,9.7,47.6,100,11.20,73.8
08/08/2016 00:00,19.9,9.1,0,3,11.9,10.4,44.8,90,14.50,67.4
09/08/2016 00:00,19.3,10,0.2,2.9,7.8,12.4,55.4,100,14.65,77.7
10/08/2016 00:00,14.9,7.4,6.6,2.1,10.9,10.4,61.4,100,11.15,80.7
11/08/2016 00:00,14.9,5.2,6.2,1.6,10.7,10.3,60.8,100,10.05,80.4
12/08/2016 00:00,17.2,7,0.1,1.8,9.7,12.3,62.7,100,12.10,81.35
13/08/2016 00:00,16.6,6.8,0.5,1.7,10.2,12.6,66.7,100,11.70,83.35
14/08/2016 00:00,15.8,8.4,1,1.5,8.9,13.8,76.9,100,12.10,88.45
15/08/2016 00:00,19.7,4.9,0,3,15.4,11.2,48.8,100,12.30,74.4
16/08/2016 00:00,20.7,7.1,0,2.9,12.7,8.7,35.7,86.3,13.90,61
17/08/2016 00:00,17.6,8.7,2.4,2.6,15.5,13.6,67.6,100,13.15,83.8
18/08/2016 00:00,23.2,8.1,0,4.9,12.7,10.9,38.3,100,15.65,69.15
19/08/2016 00:00,14.2,9.1,10.4,2.4,11.1,11.4,70.4,98.7,11.65,84.55
20/08/2016 00:00,15.8,6.7,13.8,1.8,9.9,12,66.9,100,11.25,83.45
21/08/2016 00:00,16.6,8.5,0,1.8,8,11.3,59.9,100,12.55,79.95
22/08/2016 00:00,16.1,4.6,0,1.6,14.9,12.7,69.4,100,10.35,84.7
23/08/2016 00:00,15,4,0,1.5,14.6,10.5,61.6,100,9.50,80.8
24/08/2016 00:00,15,3.2,0,2.1,14.8,9.4,55.2,100,9.10,77.6
25/08/2016 00:00,14.8,1.3,0,2,15,10.3,61.2,100,8.05,80.6
26/08/2016 00:00,14.7,7.1,0,1.3,6.1,11.7,70,100,10.90,85
27/08/2016 00:00,16.6,4.4,0,2,11.3,9.7,51.4,100,10.50,75.7
28/08/2016 00:00,22,6.6,0,3.7,14.8,10.4,39.4,100,14.30,69.7
29/08/2016 00:00,19.6,10.9,2,3.3,5.6,10.9,47.8,83.6,15.25,65.7
30/08/2016 00:00,19.2,11,3.8,1.8,8.4,13.2,59.4,100,15.10,79.7
31/08/2016 00:00,17.4,10.8,3.8,2.4,11.7,14.6,73.5,100,14.10,86.75
01/09/2016 00:00,18.2,8.3,1.8,2,11.4,13.8,66.1,100,13.25,83.05
02/09/2016 00:00,16.3,5.2,1.2,2.4,16.5,11.5,62.1,100,10.75,81.05
03/09/2016 00:00,15.1,7.7,0,2.5,12.7,11.8,68.8,100,11.40,84.4
04/09/2016 00:00,16.6,8.6,1.2,1.7,12.2,11.6,61.4,100,12.60,80.7
05/09/2016 00:00,19.4,6.7,0,2.4,15.7,12.2,54.2,100,13.05,77.1
06/09/2016 00:00,22.2,5.5,0,2.6,17.3,12.5,46.7,100,13.85,73.35
07/09/2016 00:00,23.5,8.5,0,4.8,18,14.6,50.4,100,16.00,75.2
08/09/2016 00:00,17.8,14.3,0,3.1,8.7,15,73.6,92.1,16.05,82.85
09/09/2016 00:00,16.9,11.9,24.8,2.8,14.1,14,72.8,100,14.40,86.4
10/09/2016 00:00,15.5,9.7,0.6,1.7,7.8,11.1,63.1,92.3,12.60,77.7
11/09/2016 00:00,16.8,9.7,0.1,2,14.3,13.6,71.1,100,13.25,85.55
12/09/2016 00:00,11.6,9.4,0,2.3,8,12.2,89.4,100,10.50,94.7
13/09/2016 00:00,11.6,8.3,9.4,2.5,8.7,11.2,82.1,100,9.95,91.05
14/09/2016 00:00,13.6,7.9,6.2,0.8,8.1,11,70.7,100,10.75,85.35
15/09/2016 00:00,15.9,9.2,2.8,1.9,12.6,12.5,69.2,100,12.55,84.6
16/09/2016 00:00,17.8,6.7,0.4,3.1,16.7,13,63.8,100,12.25,81.9
17/09/2016 00:00,19.8,8,0,3,11.3,11.7,50.7,100,13.90,75.35
18/09/2016 00:00,14.3,8.2,0.2,2.3,13.4,11.1,68.1,100,11.25,84.05
19/09/2016 00:00,15.4,5.1,0,2.5,14.4,11.5,65.8,100,10.25,82.9
20/09/2016 00:00,17.9,6.6,0,1.3,9.9,11.4,55.6,100,12.25,77.8
21/09/2016 00:00,14.3,9.7,13.2,2.8,11.6,11.9,73.1,98.9,12.00,86
22/09/2016 00:00,14.7,6.9,1.2,3.4,8.1,10.1,60.4,100,10.80,80.2
23/09/2016 00:00,18.9,3.7,0,3.2,20.4,11.2,51.3,100,11.30,75.65
24/09/2016 00:00,15.7,9.3,0.6,1.7,7.7,14.4,80.8,100,12.50,90.4
25/09/2016 00:00,16.1,7.2,4.2,2.4,15,11.9,65.1,100,11.65,82.55
26/09/2016 00:00,16.6,6.3,0.1,3,17.9,11.7,62,100,11.45,81
27/09/2016 00:00,16.7,5.7,0.6,2.8,14.8,13.7,72.1,100,11.20,86.05
28/09/2016 00:00,18.4,5.7,0,4.8,14.2,12.7,60,100,12.05,80
29/09/2016 00:00,15.1,7.5,9.6,3.5,10.8,10.4,60.6,100,11.30,80.3
30/09/2016 00:00,14.7,8.5,11.6,2.3,11.9,14.1,84.4,100,11.60,92.2
01/10/2016 00:00,17.9,9.7,2.6,3.9,16.1,13.3,64.9,100,13.80,82.45
02/10/2016 00:00,20.6,11.5,0,4.6,14.6,12.2,50.3,90,16.05,70.15
03/10/2016 00:00,15.7,8.5,3.6,3.5,13.7,12.6,70.7,100,12.10,85.35
